region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Espirito Santo,2020-03-29,nowcast,1.5,1.2,1.9,1.3,1.6,0.01
Espirito Santo,2020-03-30,nowcast,1.5,1.2,1.8,1.3,1.6,0.01
Espirito Santo,2020-03-31,nowcast,1.5,1.2,1.8,1.3,1.6,0.01
Espirito Santo,2020-04-01,nowcast,1.5,1.2,1.8,1.4,1.6,0
Espirito Santo,2020-04-02,nowcast,1.5,1.2,1.8,1.3,1.6,0
Espirito Santo,2020-04-03,nowcast,1.5,1.2,1.8,1.4,1.6,0
Espirito Santo,2020-04-04,nowcast,1.5,1.2,1.8,1.3,1.6,0
Espirito Santo,2020-04-05,nowcast,1.5,1.2,1.8,1.4,1.6,0
Espirito Santo,2020-04-06,nowcast,1.5,1.2,1.7,1.4,1.6,0
Espirito Santo,2020-04-07,nowcast,1.4,1.2,1.7,1.3,1.5,0
Espirito Santo,2020-04-08,nowcast,1.4,1.2,1.7,1.3,1.5,0
Espirito Santo,2020-04-09,nowcast,1.4,1.1,1.6,1.3,1.5,0
Espirito Santo,2020-04-10,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Espirito Santo,2020-04-11,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Espirito Santo,2020-04-12,nowcast,1.3,1.1,1.4,1.2,1.3,0.02
Espirito Santo,2020-04-13,nowcast,1.2,1,1.4,1.1,1.3,0.04
Espirito Santo,2020-04-14,nowcast,1.2,1,1.3,1.1,1.2,0.06
Espirito Santo,2020-04-15,nowcast,1.2,1,1.3,1.1,1.2,0.05
Espirito Santo,2020-04-16,nowcast,1.2,1,1.3,1.1,1.2,0.03
Espirito Santo,2020-04-17,nowcast,1.2,1,1.3,1.1,1.2,0.01
Espirito Santo,2020-04-18,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Espirito Santo,2020-04-19,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Espirito Santo,2020-04-20,nowcast,1.2,1.1,1.4,1.2,1.3,0
Espirito Santo,2020-04-21,nowcast,1.2,1.1,1.4,1.2,1.3,0
Espirito Santo,2020-04-22,nowcast,1.2,1.1,1.4,1.2,1.3,0
Espirito Santo,2020-04-23,nowcast,1.2,1.1,1.4,1.2,1.3,0
Espirito Santo,2020-04-24,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Espirito Santo,2020-04-25,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Espirito Santo,2020-04-26,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Espirito Santo,2020-04-27,nowcast,1.2,1,1.3,1.1,1.2,0.03
Espirito Santo,2020-04-28,nowcast,1.1,1,1.2,1.1,1.2,0.05
Espirito Santo,2020-04-29,nowcast,1.1,1,1.2,1.1,1.2,0.04
Espirito Santo,2020-04-30,nowcast,1.1,1,1.2,1.1,1.2,0.02
Espirito Santo,2020-05-01,nowcast,1.1,1,1.3,1.1,1.2,0.01
Espirito Santo,2020-05-02,nowcast,1.2,1.1,1.3,1.1,1.2,0
Espirito Santo,2020-05-03,nowcast,1.2,1.1,1.3,1.1,1.2,0
Espirito Santo,2020-05-04,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-05,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-06,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-07,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-08,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-09,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-10,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-11,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-12,nowcast,1.2,1.1,1.3,1.2,1.3,0
Espirito Santo,2020-05-13,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-14,nowcast,1.2,1.1,1.3,1.1,1.2,0
Espirito Santo,2020-05-15,nowcast,1.2,1.1,1.3,1.1,1.2,0
Espirito Santo,2020-05-16,nowcast,1.2,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-05-17,nowcast,1.1,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-05-18,nowcast,1.1,1,1.2,1.1,1.2,0
Espirito Santo,2020-05-19,nowcast,1.1,1,1.2,1.1,1.2,0.01
Espirito Santo,2020-05-20,nowcast,1.1,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-05-21,nowcast,1.1,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-05-22,nowcast,1.2,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-05-23,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-24,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-25,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-26,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-27,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-28,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-29,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-30,nowcast,1.2,1.1,1.3,1.2,1.2,0
Espirito Santo,2020-05-31,nowcast,1.2,1.1,1.3,1.1,1.2,0
Espirito Santo,2020-06-01,nowcast,1.2,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-06-02,nowcast,1.1,1.1,1.2,1.1,1.2,0
Espirito Santo,2020-06-03,nowcast,1.1,1,1.2,1.1,1.1,0
Espirito Santo,2020-06-04,nowcast,1.1,1,1.2,1.1,1.1,0
Espirito Santo,2020-06-05,nowcast,1.1,1,1.1,1.1,1.1,0.01
Espirito Santo,2020-06-06,nowcast,1.1,1,1.1,1.1,1.1,0.02
Espirito Santo,2020-06-07,nowcast,1.1,1,1.1,1,1.1,0.03
Espirito Santo,2020-06-08,nowcast,1.1,1,1.1,1,1.1,0.05
Espirito Santo,2020-06-09,nowcast,1.1,1,1.1,1,1.1,0.05
Espirito Santo,2020-06-10,nowcast,1.1,1,1.1,1,1.1,0.02
Espirito Santo,2020-06-11,nowcast,1.1,1,1.1,1,1.1,0.01
Espirito Santo,2020-06-12,nowcast,1.1,1,1.1,1.1,1.1,0
Espirito Santo,2020-06-13,nowcast,1.1,1,1.1,1.1,1.1,0
Espirito Santo,2020-06-14,nowcast,1.1,1,1.1,1.1,1.1,0.01
Espirito Santo,2020-06-15,nowcast,1.1,1,1.1,1,1.1,0.02
Espirito Santo,2020-06-16,nowcast,1.1,1,1.1,1,1.1,0.05
Espirito Santo,2020-06-17,nowcast,1.1,1,1.1,1,1.1,0.05
Espirito Santo,2020-06-18,nowcast,1.1,1,1.1,1,1.1,0.03
Espirito Santo,2020-06-19,nowcast,1.1,1,1.1,1,1.1,0.01
Espirito Santo,2020-06-20,nowcast,1.1,1,1.1,1,1.1,0.01
Espirito Santo,2020-06-21,nowcast,1.1,1,1.1,1,1.1,0.01
Espirito Santo,2020-06-22,nowcast,1.1,1,1.1,1,1.1,0.01
Espirito Santo,2020-06-23,nowcast,1.1,1,1.1,1,1.1,0.02
Espirito Santo,2020-06-24,nowcast,1.1,1,1.1,1,1.1,0.05
Espirito Santo,2020-06-25,nowcast,1,1,1.1,1,1.1,0.08
Espirito Santo,2020-06-26,nowcast,1,1,1.1,1,1,0.16
Espirito Santo,2020-06-27,nowcast,1,1,1.1,1,1,0.38
Espirito Santo,2020-06-28,nowcast,1,0.9,1,1,1,0.67
Espirito Santo,2020-06-29,nowcast,1,0.9,1,0.9,1,0.87
Espirito Santo,2020-06-30,nowcast,1,0.9,1,0.9,1,0.95
Espirito Santo,2020-07-01,nowcast,1,0.9,1,0.9,1,0.98
Espirito Santo,2020-07-02,nowcast,1,0.9,1,0.9,1,0.98
Espirito Santo,2020-07-03,nowcast,1,0.9,1,0.9,1,0.97
Espirito Santo,2020-07-04,nowcast,0.9,0.9,1,0.9,1,0.98
Espirito Santo,2020-07-05,nowcast,0.9,0.9,1,0.9,1,1
Espirito Santo,2020-07-06,nowcast,0.9,0.9,1,0.9,0.9,1
Espirito Santo,2020-07-07,nowcast,0.9,0.9,1,0.9,0.9,1
Espirito Santo,2020-07-08,nowcast,0.9,0.9,1,0.9,0.9,1
Espirito Santo,2020-07-09,nowcast,0.9,0.9,1,0.9,0.9,1
Espirito Santo,2020-07-10,nowcast,0.9,0.9,1,0.9,0.9,0.98
Espirito Santo,2020-07-11,nowcast,0.9,0.9,1,0.9,1,0.96
Espirito Santo,2020-07-12,nowcast,0.9,0.9,1,0.9,1,0.96
Espirito Santo,2020-07-13,nowcast,0.9,0.9,1,0.9,1,0.98
Espirito Santo,2020-07-14,nowcast,0.9,0.9,1,0.9,1,0.99
Espirito Santo,2020-07-15,nowcast,0.9,0.9,1,0.9,1,0.98
Espirito Santo,2020-07-16,nowcast,0.9,0.9,1,0.9,1,0.94
Espirito Santo,2020-07-17,forecast,0.9,0.9,1,0.9,1,0.91
Espirito Santo,2020-07-18,forecast,0.9,0.9,1,0.9,1,0.89
Espirito Santo,2020-07-19,forecast,0.9,0.9,1,0.9,1,0.86
Espirito Santo,2020-07-20,forecast,0.9,0.9,1,0.9,1,0.83
Espirito Santo,2020-07-21,forecast,0.9,0.8,1,0.9,1,0.82
Espirito Santo,2020-07-22,forecast,0.9,0.8,1.1,0.9,1,0.8
Espirito Santo,2020-07-23,forecast,0.9,0.8,1.1,0.9,1,0.78
Espirito Santo,2020-07-24,forecast,0.9,0.8,1.1,0.9,1,0.79
Espirito Santo,2020-07-25,forecast,0.9,0.8,1.1,0.9,1,0.78
Espirito Santo,2020-07-26,forecast,0.9,0.8,1.1,0.9,1,0.76
Espirito Santo,2020-07-27,forecast,0.9,0.8,1.1,0.9,1,0.75
Espirito Santo,2020-07-28,forecast,0.9,0.8,1.1,0.9,1,0.75
Espirito Santo,2020-07-29,forecast,0.9,0.8,1.1,0.9,1,0.75
Espirito Santo,2020-07-30,forecast,0.9,0.8,1.1,0.9,1,0.74
Goiás,2020-03-16,nowcast,1.4,0.7,2.3,1.1,1.7,0.17
Goiás,2020-03-17,nowcast,1.4,0.7,2.2,1.1,1.7,0.16
Goiás,2020-03-18,nowcast,1.4,0.6,2.2,1.1,1.6,0.16
Goiás,2020-03-19,nowcast,1.4,0.7,2.2,1.1,1.6,0.14
Goiás,2020-03-20,nowcast,1.4,0.8,2.1,1.1,1.6,0.13
Goiás,2020-03-21,nowcast,1.4,0.7,2,1.1,1.6,0.13
Goiás,2020-03-22,nowcast,1.4,0.8,2,1.1,1.6,0.13
Goiás,2020-03-23,nowcast,1.3,0.7,2,1.1,1.5,0.14
Goiás,2020-03-24,nowcast,1.3,0.7,1.9,1.1,1.5,0.14
Goiás,2020-03-25,nowcast,1.3,0.8,1.9,1.1,1.5,0.12
Goiás,2020-03-26,nowcast,1.3,0.8,1.9,1.1,1.5,0.12
Goiás,2020-03-27,nowcast,1.4,0.9,2,1.1,1.5,0.11
Goiás,2020-03-28,nowcast,1.4,0.9,1.9,1.1,1.5,0.09
Goiás,2020-03-29,nowcast,1.4,0.9,1.9,1.2,1.5,0.08
Goiás,2020-03-30,nowcast,1.4,0.9,1.8,1.1,1.5,0.06
Goiás,2020-03-31,nowcast,1.4,0.9,1.8,1.2,1.5,0.05
Goiás,2020-04-01,nowcast,1.4,0.9,1.8,1.2,1.5,0.08
Goiás,2020-04-02,nowcast,1.3,0.9,1.7,1.2,1.5,0.08
Goiás,2020-04-03,nowcast,1.3,0.9,1.7,1.1,1.4,0.1
Goiás,2020-04-04,nowcast,1.3,0.9,1.7,1.1,1.4,0.1
Goiás,2020-04-05,nowcast,1.3,0.9,1.6,1.1,1.4,0.12
Goiás,2020-04-06,nowcast,1.2,0.9,1.6,1.1,1.4,0.13
Goiás,2020-04-07,nowcast,1.2,0.9,1.6,1,1.3,0.13
Goiás,2020-04-08,nowcast,1.2,0.9,1.5,1.1,1.3,0.16
Goiás,2020-04-09,nowcast,1.2,0.9,1.5,1.1,1.3,0.15
Goiás,2020-04-10,nowcast,1.2,0.9,1.5,1,1.3,0.17
Goiás,2020-04-11,nowcast,1.2,0.9,1.5,1,1.2,0.18
Goiás,2020-04-12,nowcast,1.1,0.8,1.4,1,1.2,0.2
Goiás,2020-04-13,nowcast,1.1,0.9,1.4,1,1.2,0.18
Goiás,2020-04-14,nowcast,1.1,0.9,1.4,1,1.2,0.19
Goiás,2020-04-15,nowcast,1.1,0.9,1.4,1,1.2,0.18
Goiás,2020-04-16,nowcast,1.1,0.9,1.4,1,1.2,0.16
Goiás,2020-04-17,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
Goiás,2020-04-18,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
Goiás,2020-04-19,nowcast,1.2,1,1.5,1.1,1.3,0.06
Goiás,2020-04-20,nowcast,1.2,1,1.5,1.1,1.3,0.05
Goiás,2020-04-21,nowcast,1.2,1,1.5,1.1,1.3,0.05
Goiás,2020-04-22,nowcast,1.2,1,1.5,1.1,1.3,0.06
Goiás,2020-04-23,nowcast,1.2,0.9,1.4,1.1,1.3,0.08
Goiás,2020-04-24,nowcast,1.2,0.9,1.4,1.1,1.3,0.12
Goiás,2020-04-25,nowcast,1.1,0.9,1.4,1.1,1.2,0.14
Goiás,2020-04-26,nowcast,1.1,0.9,1.3,1,1.2,0.2
Goiás,2020-04-27,nowcast,1.1,0.9,1.3,1,1.2,0.22
Goiás,2020-04-28,nowcast,1.1,0.9,1.3,1,1.2,0.22
Goiás,2020-04-29,nowcast,1.1,0.9,1.3,1,1.2,0.17
Goiás,2020-04-30,nowcast,1.1,0.9,1.4,1,1.2,0.12
Goiás,2020-05-01,nowcast,1.2,1,1.4,1.1,1.3,0.08
Goiás,2020-05-02,nowcast,1.2,1,1.4,1.1,1.3,0.04
Goiás,2020-05-03,nowcast,1.2,1,1.5,1.1,1.3,0.02
Goiás,2020-05-04,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Goiás,2020-05-05,nowcast,1.3,1.1,1.5,1.2,1.3,0
Goiás,2020-05-06,nowcast,1.3,1.1,1.5,1.2,1.4,0
Goiás,2020-05-07,nowcast,1.4,1.2,1.6,1.3,1.4,0
Goiás,2020-05-08,nowcast,1.4,1.2,1.6,1.3,1.4,0
Goiás,2020-05-09,nowcast,1.4,1.2,1.6,1.3,1.4,0
Goiás,2020-05-10,nowcast,1.3,1.2,1.5,1.3,1.4,0
Goiás,2020-05-11,nowcast,1.3,1.1,1.5,1.2,1.4,0
Goiás,2020-05-12,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Goiás,2020-05-13,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
Goiás,2020-05-14,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Goiás,2020-05-15,nowcast,1.2,1.1,1.4,1.2,1.3,0
Goiás,2020-05-16,nowcast,1.2,1.1,1.4,1.2,1.3,0
Goiás,2020-05-17,nowcast,1.2,1.1,1.4,1.2,1.3,0
Goiás,2020-05-18,nowcast,1.3,1.1,1.4,1.2,1.3,0
Goiás,2020-05-19,nowcast,1.3,1.1,1.4,1.2,1.3,0
Goiás,2020-05-20,nowcast,1.3,1.1,1.4,1.2,1.3,0
Goiás,2020-05-21,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-05-22,nowcast,1.3,1.2,1.5,1.3,1.4,0
Goiás,2020-05-23,nowcast,1.3,1.2,1.5,1.3,1.4,0
Goiás,2020-05-24,nowcast,1.3,1.2,1.5,1.3,1.4,0
Goiás,2020-05-25,nowcast,1.3,1.2,1.4,1.3,1.4,0
Goiás,2020-05-26,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-05-27,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-05-28,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-05-29,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-05-30,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-05-31,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-01,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-02,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-03,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-04,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-05,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-06,nowcast,1.3,1.2,1.4,1.3,1.3,0
Goiás,2020-06-07,nowcast,1.3,1.2,1.4,1.3,1.3,0
Goiás,2020-06-08,nowcast,1.3,1.2,1.4,1.3,1.3,0
Goiás,2020-06-09,nowcast,1.3,1.2,1.4,1.3,1.3,0
Goiás,2020-06-10,nowcast,1.3,1.2,1.4,1.2,1.3,0
Goiás,2020-06-11,nowcast,1.3,1.1,1.4,1.2,1.3,0
Goiás,2020-06-12,nowcast,1.2,1.1,1.3,1.2,1.3,0
Goiás,2020-06-13,nowcast,1.1,1,1.3,1.1,1.2,0.01
Goiás,2020-06-14,nowcast,1.1,1,1.2,1,1.1,0.06
Goiás,2020-06-15,nowcast,1,1,1.1,1,1.1,0.22
Goiás,2020-06-16,nowcast,1,1,1.1,1,1,0.31
Goiás,2020-06-17,nowcast,1,1,1.1,1,1,0.31
Goiás,2020-06-18,nowcast,1,1,1.1,1,1,0.27
Goiás,2020-06-19,nowcast,1,1,1.1,1,1,0.23
Goiás,2020-06-20,nowcast,1,1,1.1,1,1,0.25
Goiás,2020-06-21,nowcast,1,1,1.1,1,1,0.3
Goiás,2020-06-22,nowcast,1,1,1.1,1,1,0.34
Goiás,2020-06-23,nowcast,1,1,1.1,1,1,0.34
Goiás,2020-06-24,nowcast,1,1,1.1,1,1,0.27
Goiás,2020-06-25,nowcast,1,1,1.1,1,1,0.16
Goiás,2020-06-26,nowcast,1,1,1.1,1,1,0.09
Goiás,2020-06-27,nowcast,1,1,1.1,1,1,0.06
Goiás,2020-06-28,nowcast,1,1,1.1,1,1.1,0.05
Goiás,2020-06-29,nowcast,1,1,1.1,1,1.1,0.06
Goiás,2020-06-30,nowcast,1,1,1.1,1,1.1,0.06
Goiás,2020-07-01,nowcast,1,1,1.1,1,1.1,0.05
Goiás,2020-07-02,nowcast,1,1,1.1,1,1.1,0.06
Goiás,2020-07-03,nowcast,1,1,1.1,1,1.1,0.1
Goiás,2020-07-04,nowcast,1,1,1.1,1,1,0.23
Goiás,2020-07-05,nowcast,1,0.9,1.1,1,1,0.47
Goiás,2020-07-06,nowcast,1,0.9,1.1,1,1,0.6
Goiás,2020-07-07,nowcast,1,0.9,1.1,1,1,0.54
Goiás,2020-07-08,nowcast,1,0.9,1.1,1,1,0.35
Goiás,2020-07-09,nowcast,1.1,1,1.2,1,1.1,0.1
Goiás,2020-07-10,nowcast,1.1,1,1.2,1.1,1.2,0
Goiás,2020-07-11,nowcast,1.2,1.1,1.3,1.2,1.2,0
Goiás,2020-07-12,nowcast,1.2,1.2,1.3,1.2,1.3,0
Goiás,2020-07-13,nowcast,1.3,1.2,1.4,1.3,1.3,0
Goiás,2020-07-14,nowcast,1.3,1.2,1.4,1.3,1.4,0
Goiás,2020-07-15,nowcast,1.4,1.3,1.5,1.3,1.4,0
Goiás,2020-07-16,nowcast,1.4,1.3,1.5,1.3,1.4,0
Goiás,2020-07-17,forecast,1.4,1.2,1.6,1.3,1.4,0
Goiás,2020-07-18,forecast,1.4,1.2,1.6,1.3,1.5,0
Goiás,2020-07-19,forecast,1.4,1.2,1.6,1.3,1.5,0
Goiás,2020-07-20,forecast,1.4,1.2,1.7,1.3,1.5,0
Goiás,2020-07-21,forecast,1.4,1.2,1.7,1.3,1.5,0
Goiás,2020-07-22,forecast,1.4,1.1,1.8,1.3,1.5,0
Goiás,2020-07-23,forecast,1.4,1.1,1.8,1.2,1.5,0.01
Goiás,2020-07-24,forecast,1.4,1.1,1.9,1.3,1.5,0.01
Goiás,2020-07-25,forecast,1.4,1.1,2,1.2,1.5,0.01
Goiás,2020-07-26,forecast,1.4,1.1,2,1.2,1.5,0.02
Goiás,2020-07-27,forecast,1.4,1,2,1.2,1.6,0.02
Goiás,2020-07-28,forecast,1.5,1,2.2,1.2,1.6,0.03
Goiás,2020-07-29,forecast,1.5,1,2.2,1.2,1.6,0.04
Goiás,2020-07-30,forecast,1.5,1,2.3,1.2,1.6,0.04
Maranhão,2020-03-23,nowcast,1.8,1.2,2.5,1.5,2,0.01
Maranhão,2020-03-24,nowcast,1.8,1.2,2.4,1.5,2,0.01
Maranhão,2020-03-25,nowcast,1.7,1.2,2.3,1.5,1.9,0
Maranhão,2020-03-26,nowcast,1.7,1.3,2.3,1.5,1.9,0
Maranhão,2020-03-27,nowcast,1.7,1.3,2.2,1.5,1.9,0
Maranhão,2020-03-28,nowcast,1.6,1.2,2.1,1.5,1.8,0
Maranhão,2020-03-29,nowcast,1.6,1.2,2.1,1.4,1.7,0
Maranhão,2020-03-30,nowcast,1.6,1.2,2,1.4,1.7,0
Maranhão,2020-03-31,nowcast,1.6,1.2,1.9,1.4,1.7,0
Maranhão,2020-04-01,nowcast,1.6,1.3,1.9,1.4,1.7,0
Maranhão,2020-04-02,nowcast,1.5,1.2,1.8,1.4,1.6,0
Maranhão,2020-04-03,nowcast,1.5,1.2,1.8,1.4,1.6,0
Maranhão,2020-04-04,nowcast,1.5,1.2,1.8,1.4,1.6,0
Maranhão,2020-04-05,nowcast,1.5,1.2,1.7,1.4,1.6,0
Maranhão,2020-04-06,nowcast,1.5,1.2,1.7,1.4,1.5,0
Maranhão,2020-04-07,nowcast,1.4,1.2,1.7,1.3,1.5,0
Maranhão,2020-04-08,nowcast,1.4,1.2,1.7,1.3,1.5,0
Maranhão,2020-04-09,nowcast,1.4,1.2,1.6,1.3,1.5,0
Maranhão,2020-04-10,nowcast,1.4,1.2,1.6,1.3,1.5,0
Maranhão,2020-04-11,nowcast,1.4,1.2,1.6,1.3,1.5,0
Maranhão,2020-04-12,nowcast,1.4,1.2,1.6,1.3,1.4,0
Maranhão,2020-04-13,nowcast,1.3,1.1,1.5,1.3,1.4,0
Maranhão,2020-04-14,nowcast,1.3,1.1,1.5,1.2,1.4,0
Maranhão,2020-04-15,nowcast,1.3,1.1,1.4,1.2,1.3,0
Maranhão,2020-04-16,nowcast,1.3,1.1,1.4,1.2,1.3,0
Maranhão,2020-04-17,nowcast,1.3,1.1,1.4,1.2,1.3,0
Maranhão,2020-04-18,nowcast,1.3,1.1,1.4,1.2,1.3,0
Maranhão,2020-04-19,nowcast,1.3,1.1,1.4,1.2,1.3,0
Maranhão,2020-04-20,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-04-21,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-04-22,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-04-23,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-04-24,nowcast,1.3,1.2,1.5,1.3,1.4,0
Maranhão,2020-04-25,nowcast,1.3,1.2,1.5,1.3,1.4,0
Maranhão,2020-04-26,nowcast,1.3,1.2,1.4,1.3,1.4,0
Maranhão,2020-04-27,nowcast,1.3,1.2,1.4,1.3,1.4,0
Maranhão,2020-04-28,nowcast,1.3,1.2,1.4,1.3,1.3,0
Maranhão,2020-04-29,nowcast,1.3,1.2,1.4,1.3,1.4,0
Maranhão,2020-04-30,nowcast,1.3,1.2,1.4,1.3,1.4,0
Maranhão,2020-05-01,nowcast,1.3,1.2,1.4,1.3,1.4,0
Maranhão,2020-05-02,nowcast,1.3,1.2,1.4,1.3,1.4,0
Maranhão,2020-05-03,nowcast,1.3,1.2,1.4,1.3,1.3,0
Maranhão,2020-05-04,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-05-05,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-05-06,nowcast,1.3,1.2,1.4,1.2,1.3,0
Maranhão,2020-05-07,nowcast,1.3,1.1,1.3,1.2,1.3,0
Maranhão,2020-05-08,nowcast,1.2,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-09,nowcast,1.2,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-10,nowcast,1.3,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-11,nowcast,1.3,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-12,nowcast,1.3,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-13,nowcast,1.3,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-14,nowcast,1.3,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-15,nowcast,1.3,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-16,nowcast,1.2,1.2,1.3,1.2,1.3,0
Maranhão,2020-05-17,nowcast,1.2,1.1,1.3,1.2,1.3,0
Maranhão,2020-05-18,nowcast,1.2,1.1,1.3,1.2,1.3,0
Maranhão,2020-05-19,nowcast,1.2,1.1,1.3,1.1,1.2,0
Maranhão,2020-05-20,nowcast,1.2,1.1,1.2,1.1,1.2,0
Maranhão,2020-05-21,nowcast,1.1,1,1.2,1.1,1.2,0
Maranhão,2020-05-22,nowcast,1.1,1,1.2,1.1,1.1,0.01
Maranhão,2020-05-23,nowcast,1.1,1,1.1,1,1.1,0.05
Maranhão,2020-05-24,nowcast,1,1,1.1,1,1.1,0.11
Maranhão,2020-05-25,nowcast,1,1,1.1,1,1,0.22
Maranhão,2020-05-26,nowcast,1,1,1.1,1,1,0.4
Maranhão,2020-05-27,nowcast,1,1,1,1,1,0.49
Maranhão,2020-05-28,nowcast,1,1,1,1,1,0.55
Maranhão,2020-05-29,nowcast,1,1,1,1,1,0.51
Maranhão,2020-05-30,nowcast,1,1,1,1,1,0.51
Maranhão,2020-05-31,nowcast,1,1,1,1,1,0.62
Maranhão,2020-06-01,nowcast,1,0.9,1,1,1,0.81
Maranhão,2020-06-02,nowcast,1,0.9,1,0.9,1,0.96
Maranhão,2020-06-03,nowcast,0.9,0.9,1,0.9,1,1
Maranhão,2020-06-04,nowcast,0.9,0.9,1,0.9,1,1
Maranhão,2020-06-05,nowcast,0.9,0.9,1,0.9,1,1
Maranhão,2020-06-06,nowcast,0.9,0.9,1,0.9,1,1
Maranhão,2020-06-07,nowcast,0.9,0.9,1,0.9,1,1
Maranhão,2020-06-08,nowcast,0.9,0.9,1,0.9,0.9,1
Maranhão,2020-06-09,nowcast,0.9,0.9,1,0.9,0.9,1
Maranhão,2020-06-10,nowcast,0.9,0.9,1,0.9,0.9,1
Maranhão,2020-06-11,nowcast,0.9,0.9,1,0.9,0.9,1
Maranhão,2020-06-12,nowcast,0.9,0.9,1,0.9,0.9,0.99
Maranhão,2020-06-13,nowcast,0.9,0.9,1,0.9,1,0.97
Maranhão,2020-06-14,nowcast,0.9,0.9,1,0.9,1,0.98
Maranhão,2020-06-15,nowcast,0.9,0.9,1,0.9,1,0.99
Maranhão,2020-06-16,nowcast,0.9,0.9,1,0.9,1,0.99
Maranhão,2020-06-17,nowcast,0.9,0.9,1,0.9,1,0.98
Maranhão,2020-06-18,nowcast,1,0.9,1,0.9,1,0.93
Maranhão,2020-06-19,nowcast,1,0.9,1,1,1,0.7
Maranhão,2020-06-20,nowcast,1,1,1.1,1,1,0.31
Maranhão,2020-06-21,nowcast,1,1,1.1,1,1.1,0.12
Maranhão,2020-06-22,nowcast,1,1,1.1,1,1.1,0.08
Maranhão,2020-06-23,nowcast,1,1,1.1,1,1.1,0.06
