region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
PI-Campo Maior,2020-08-12,nowcast,0.9,0.5,1.5,0.7,1.1,0.59
PI-Campo Maior,2020-08-13,nowcast,1.1,0.6,1.7,0.8,1.2,0.4
PI-Campo Maior,2020-08-14,forecast,1,0.4,1.5,0.7,1.1,0.52
PI-Campo Maior,2020-08-15,forecast,1,0.5,1.6,0.7,1.1,0.55
PI-Campo Maior,2020-08-16,forecast,1,0.4,1.6,0.7,1.2,0.54
PI-Campo Maior,2020-08-17,forecast,1,0.3,1.5,0.6,1.1,0.52
PI-Campo Maior,2020-08-18,forecast,1,0.3,1.6,0.7,1.2,0.53
PI-Campo Maior,2020-08-19,forecast,1,0.3,1.7,0.6,1.1,0.52
PI-Campo Maior,2020-08-20,forecast,1,0.3,1.7,0.7,1.2,0.55
PI-Campo Maior,2020-08-21,forecast,0.9,0.3,1.7,0.6,1.1,0.56
PI-Campo Maior,2020-08-22,forecast,1,0.2,1.7,0.5,1.1,0.54
PI-Campo Maior,2020-08-23,forecast,1,0.2,1.8,0.7,1.3,0.54
PI-Campo Maior,2020-08-24,forecast,1,0.1,1.8,0.6,1.2,0.52
PI-Campo Maior,2020-08-25,forecast,1,0.2,1.9,0.6,1.2,0.54
PI-Campo Maior,2020-08-26,forecast,1,0,1.7,0.7,1.3,0.52
PI-Campo Maior,2020-08-27,forecast,0.9,0,1.6,0.6,1.1,0.56
PI-Canto do Buriti,2020-06-22,nowcast,1.2,0.6,2,0.9,1.4,0.27
PI-Canto do Buriti,2020-06-23,nowcast,1.2,0.7,2,0.9,1.4,0.22
PI-Canto do Buriti,2020-06-24,nowcast,1.2,0.6,1.9,1,1.4,0.21
PI-Canto do Buriti,2020-06-25,nowcast,1.3,0.7,2,1,1.5,0.18
PI-Canto do Buriti,2020-06-26,nowcast,1.3,0.7,1.9,1,1.5,0.22
PI-Canto do Buriti,2020-06-27,nowcast,1.2,0.6,1.9,0.9,1.4,0.24
PI-Canto do Buriti,2020-06-28,nowcast,1.3,0.7,1.8,1.1,1.5,0.17
PI-Canto do Buriti,2020-06-29,nowcast,1.3,0.8,2,1.1,1.5,0.19
PI-Canto do Buriti,2020-06-30,nowcast,1.2,0.8,1.9,0.9,1.3,0.24
PI-Canto do Buriti,2020-07-01,nowcast,1.2,0.6,1.7,1,1.4,0.28
PI-Canto do Buriti,2020-07-02,nowcast,1.1,0.7,1.6,1,1.4,0.32
PI-Canto do Buriti,2020-07-03,nowcast,1.1,0.5,1.5,0.8,1.2,0.38
PI-Canto do Buriti,2020-07-04,nowcast,1,0.7,1.6,0.8,1.2,0.4
PI-Canto do Buriti,2020-07-05,nowcast,1,0.6,1.5,0.9,1.2,0.45
PI-Canto do Buriti,2020-07-06,nowcast,1,0.5,1.3,0.8,1.1,0.56
PI-Canto do Buriti,2020-07-07,nowcast,0.9,0.5,1.4,0.7,1.1,0.59
PI-Canto do Buriti,2020-07-08,nowcast,0.9,0.4,1.3,0.7,1,0.65
PI-Canto do Buriti,2020-07-09,nowcast,0.9,0.4,1.3,0.7,1.1,0.65
PI-Canto do Buriti,2020-07-10,nowcast,0.8,0.4,1.2,0.7,1,0.71
PI-Canto do Buriti,2020-07-11,nowcast,0.8,0.4,1.2,0.6,0.9,0.78
PI-Canto do Buriti,2020-07-12,nowcast,0.7,0.3,1.2,0.5,0.9,0.8
PI-Canto do Buriti,2020-07-13,nowcast,0.7,0.3,1.2,0.5,0.8,0.88
PI-Canto do Buriti,2020-07-14,nowcast,0.6,0.2,1,0.4,0.7,0.9
PI-Canto do Buriti,2020-07-15,nowcast,0.6,0.1,1.1,0.4,0.7,0.88
PI-Canto do Buriti,2020-07-16,nowcast,0.6,0.2,1.1,0.4,0.7,0.91
PI-Canto do Buriti,2020-07-17,nowcast,0.6,0.2,1.1,0.5,0.8,0.91
PI-Canto do Buriti,2020-07-18,nowcast,0.6,0.2,1.1,0.4,0.7,0.86
PI-Canto do Buriti,2020-07-19,nowcast,0.6,0.1,1.2,0.4,0.7,0.83
PI-Canto do Buriti,2020-07-20,nowcast,0.7,0.1,1.3,0.3,0.8,0.77
PI-Canto do Buriti,2020-07-21,nowcast,0.8,0.2,1.6,0.4,0.9,0.67
PI-Canto do Buriti,2020-07-22,nowcast,0.8,0.1,1.7,0.4,1,0.64
PI-Canto do Buriti,2020-07-23,nowcast,0.9,0.2,1.7,0.6,1.1,0.59
PI-Canto do Buriti,2020-07-24,nowcast,1,0.3,2,0.5,1.2,0.49
PI-Canto do Buriti,2020-07-25,nowcast,1,0.2,2.1,0.7,1.3,0.47
PI-Canto do Buriti,2020-07-26,nowcast,1.1,0.2,1.8,0.8,1.4,0.42
PI-Canto do Buriti,2020-07-27,nowcast,1.1,0.3,2,0.7,1.3,0.39
PI-Canto do Buriti,2020-07-28,nowcast,1.2,0.4,2,0.8,1.4,0.33
PI-Canto do Buriti,2020-07-29,nowcast,1.1,0.4,1.9,0.7,1.3,0.39
PI-Canto do Buriti,2020-07-30,nowcast,1.1,0.4,2,0.8,1.4,0.38
PI-Canto do Buriti,2020-07-31,nowcast,1.1,0.3,2,0.7,1.3,0.42
PI-Canto do Buriti,2020-08-01,nowcast,1.1,0.4,2,0.8,1.4,0.38
PI-Canto do Buriti,2020-08-02,nowcast,1,0.3,1.7,0.8,1.3,0.44
PI-Canto do Buriti,2020-08-03,nowcast,1.1,0.2,1.6,0.8,1.3,0.44
PI-Canto do Buriti,2020-08-04,nowcast,1,0.2,1.7,0.6,1.2,0.5
PI-Canto do Buriti,2020-08-05,nowcast,1,0.3,1.9,0.7,1.3,0.48
PI-Canto do Buriti,2020-08-06,nowcast,0.9,0.1,1.7,0.6,1.2,0.55
PI-Canto do Buriti,2020-08-07,nowcast,1,0.2,1.8,0.7,1.3,0.49
PI-Canto do Buriti,2020-08-08,nowcast,1,0.3,2.1,0.5,1.2,0.49
PI-Canto do Buriti,2020-08-09,nowcast,1.1,0.1,2.1,0.6,1.3,0.46
PI-Canto do Buriti,2020-08-10,nowcast,1.3,0.4,2.7,0.6,1.5,0.3
PI-Canto do Buriti,2020-08-11,nowcast,1.3,0.4,2.3,1,1.6,0.27
PI-Canto do Buriti,2020-08-12,nowcast,1.3,0.4,2.4,1,1.6,0.24
PI-Canto do Buriti,2020-08-13,forecast,1.3,0.4,2.6,0.9,1.6,0.31
PI-Canto do Buriti,2020-08-14,forecast,1.3,0,2.5,0.7,1.7,0.31
PI-Canto do Buriti,2020-08-15,forecast,1.3,0,2.3,1,2.1,0.35
PI-Canto do Buriti,2020-08-16,forecast,1.4,0,2.6,0.6,1.7,0.36
PI-Canto do Buriti,2020-08-17,forecast,1.3,0,2.5,0.6,1.7,0.37
PI-Canto do Buriti,2020-08-18,forecast,1.3,0,2.7,0.7,1.8,0.38
PI-Canto do Buriti,2020-08-19,forecast,1.2,0,2.7,0,1.2,0.4
PI-Canto do Buriti,2020-08-20,forecast,1.3,0,2.6,0.8,2,0.36
PI-Canto do Buriti,2020-08-21,forecast,1.3,0,2.8,0,1.3,0.39
PI-Canto do Buriti,2020-08-22,forecast,1.3,0,2.7,0,1.3,0.38
PI-Canto do Buriti,2020-08-23,forecast,1.3,0,2.8,0,1.3,0.41
PI-Canto do Buriti,2020-08-24,forecast,1.3,0,2.9,0,1.3,0.38
PI-Canto do Buriti,2020-08-25,forecast,1.3,0,2.9,0,1.3,0.4
PI-Canto do Buriti,2020-08-26,forecast,1.4,0,3,0,1.4,0.37
PI-Capitão de Campos,2020-06-05,nowcast,1,0.1,2,0.6,1.3,0.46
PI-Capitão de Campos,2020-06-06,nowcast,1,0.1,2,0.6,1.3,0.51
PI-Capitão de Campos,2020-06-07,nowcast,1,0,2,0.3,1.1,0.52
PI-Capitão de Campos,2020-06-08,nowcast,0.9,0.1,2.1,0.4,1.1,0.54
PI-Capitão de Campos,2020-06-09,nowcast,0.9,0.1,1.9,0.5,1.2,0.56
PI-Capitão de Campos,2020-06-10,nowcast,1,0,1.9,0.5,1.2,0.53
PI-Capitão de Campos,2020-06-11,nowcast,1,0.2,2,0.5,1.2,0.48
PI-Capitão de Campos,2020-06-12,nowcast,1.1,0.1,2.2,0.4,1.3,0.45
PI-Capitão de Campos,2020-06-13,nowcast,1,0.1,2.1,0.5,1.3,0.48
PI-Capitão de Campos,2020-06-14,nowcast,1.1,0.2,2.2,0.6,1.3,0.44
PI-Capitão de Campos,2020-06-15,nowcast,1.1,0.1,2.3,0.6,1.4,0.44
PI-Capitão de Campos,2020-06-16,nowcast,1.1,0.3,2.2,0.5,1.2,0.41
PI-Capitão de Campos,2020-06-17,nowcast,1.1,0.3,2.4,0.6,1.3,0.42
PI-Capitão de Campos,2020-06-18,nowcast,1.1,0.1,2,0.6,1.3,0.46
PI-Capitão de Campos,2020-06-19,nowcast,1.1,0.1,2.4,0.4,1.2,0.44
PI-Capitão de Campos,2020-06-20,nowcast,1.1,0.1,2.4,0.7,1.5,0.41
PI-Capitão de Campos,2020-06-21,nowcast,1.2,0.1,2.2,0.7,1.5,0.4
PI-Capitão de Campos,2020-06-22,nowcast,1.2,0.2,2.5,0.6,1.5,0.39
PI-Capitão de Campos,2020-06-23,nowcast,1.3,0.2,2.4,0.8,1.6,0.31
PI-Capitão de Campos,2020-06-24,nowcast,1.3,0.4,2.4,0.7,1.5,0.32
PI-Capitão de Campos,2020-06-25,nowcast,1.2,0.3,2.2,0.8,1.4,0.34
PI-Capitão de Campos,2020-06-26,nowcast,1.3,0.4,2.4,0.8,1.6,0.24
PI-Capitão de Campos,2020-06-27,nowcast,1.3,0.2,2.3,0.8,1.6,0.32
PI-Capitão de Campos,2020-06-28,nowcast,1.3,0.4,2.2,1,1.6,0.25
PI-Capitão de Campos,2020-06-29,nowcast,1.3,0.6,2.3,0.8,1.4,0.24
PI-Capitão de Campos,2020-06-30,nowcast,1.3,0.6,2.3,0.9,1.5,0.25
PI-Capitão de Campos,2020-07-01,nowcast,1.4,0.5,2.3,0.9,1.6,0.19
PI-Capitão de Campos,2020-07-02,nowcast,1.3,0.5,2.1,0.9,1.5,0.25
PI-Capitão de Campos,2020-07-03,nowcast,1.3,0.5,2.2,1,1.6,0.25
PI-Capitão de Campos,2020-07-04,nowcast,1.3,0.5,2,0.9,1.5,0.28
PI-Capitão de Campos,2020-07-05,nowcast,1.2,0.5,1.9,0.9,1.5,0.35
PI-Capitão de Campos,2020-07-06,nowcast,1.1,0.5,2,0.8,1.4,0.37
PI-Capitão de Campos,2020-07-07,nowcast,1,0.4,1.7,0.8,1.3,0.45
PI-Capitão de Campos,2020-07-08,nowcast,1,0.3,1.6,0.7,1.2,0.54
PI-Capitão de Campos,2020-07-09,nowcast,0.9,0.4,1.5,0.7,1.2,0.59
PI-Capitão de Campos,2020-07-10,nowcast,0.9,0.3,1.6,0.7,1.2,0.57
PI-Capitão de Campos,2020-07-11,nowcast,0.9,0.3,1.6,0.7,1.1,0.57
PI-Capitão de Campos,2020-07-12,nowcast,1,0.3,1.7,0.7,1.2,0.56
PI-Capitão de Campos,2020-07-13,nowcast,1,0.4,1.7,0.6,1.1,0.51
PI-Capitão de Campos,2020-07-14,nowcast,1,0.4,1.8,0.6,1.2,0.46
PI-Capitão de Campos,2020-07-15,nowcast,1.1,0.3,1.8,0.7,1.3,0.44
PI-Capitão de Campos,2020-07-16,nowcast,1.1,0.4,1.9,0.8,1.3,0.42
PI-Capitão de Campos,2020-07-17,nowcast,1.1,0.3,1.9,0.8,1.2,0.43
PI-Capitão de Campos,2020-07-18,nowcast,1.1,0.3,1.8,0.7,1.4,0.46
PI-Capitão de Campos,2020-07-19,nowcast,1.1,0.4,1.7,0.7,1.2,0.42
PI-Capitão de Campos,2020-07-20,nowcast,1,0.3,1.6,0.8,1.3,0.49
PI-Capitão de Campos,2020-07-21,nowcast,1,0.3,1.9,0.7,1.2,0.47
PI-Capitão de Campos,2020-07-22,nowcast,1.1,0.4,1.9,0.8,1.3,0.43
PI-Capitão de Campos,2020-07-23,nowcast,1,0.4,1.8,0.7,1.2,0.51
PI-Capitão de Campos,2020-07-24,nowcast,1,0.2,1.7,0.7,1.3,0.49
PI-Capitão de Campos,2020-07-25,nowcast,1,0.4,1.7,0.6,1.2,0.49
PI-Capitão de Campos,2020-07-26,nowcast,0.9,0.3,1.8,0.7,1.2,0.55
PI-Capitão de Campos,2020-07-27,nowcast,1,0.3,1.8,0.7,1.2,0.53
PI-Capitão de Campos,2020-07-28,nowcast,1,0.3,1.7,0.7,1.2,0.53
PI-Capitão de Campos,2020-07-29,nowcast,1,0.3,1.7,0.6,1.1,0.53
PI-Capitão de Campos,2020-07-30,nowcast,1,0.3,2,0.6,1.2,0.51
PI-Capitão de Campos,2020-07-31,nowcast,1,0.4,1.7,0.7,1.2,0.47
PI-Capitão de Campos,2020-08-01,nowcast,1,0.3,1.8,0.7,1.2,0.52
PI-Capitão de Campos,2020-08-02,nowcast,1,0.3,1.7,0.6,1.1,0.54
PI-Capitão de Campos,2020-08-03,nowcast,1,0.4,1.8,0.6,1.1,0.53
PI-Capitão de Campos,2020-08-04,nowcast,1,0.2,1.8,0.8,1.4,0.49
PI-Capitão de Campos,2020-08-05,nowcast,1,0.3,1.8,0.7,1.2,0.5
PI-Capitão de Campos,2020-08-06,nowcast,1.1,0.4,1.7,0.7,1.2,0.45
PI-Capitão de Campos,2020-08-07,nowcast,1,0.3,1.9,0.7,1.2,0.44
PI-Capitão de Campos,2020-08-08,nowcast,1.1,0.3,1.9,0.7,1.3,0.4
PI-Capitão de Campos,2020-08-09,nowcast,1.1,0.5,2,0.8,1.4,0.38
PI-Capitão de Campos,2020-08-10,nowcast,1.1,0.5,2.1,0.7,1.3,0.38
PI-Capitão de Campos,2020-08-11,nowcast,1.2,0.5,2.3,0.8,1.4,0.29
PI-Capitão de Campos,2020-08-12,forecast,1.2,0.3,2.3,0.7,1.4,0.38
PI-Capitão de Campos,2020-08-13,forecast,1.3,0.3,2.5,0.8,1.7,0.35
PI-Capitão de Campos,2020-08-14,forecast,1.2,0,2.3,0.8,1.6,0.38
PI-Capitão de Campos,2020-08-15,forecast,1.3,0,2.3,0.7,1.6,0.37
PI-Capitão de Campos,2020-08-16,forecast,1.2,0,2.4,0.7,1.7,0.35
PI-Capitão de Campos,2020-08-17,forecast,1.2,0,2.2,0.7,1.6,0.39
PI-Capitão de Campos,2020-08-18,forecast,1.2,0,2.4,0.7,1.7,0.36
PI-Capitão de Campos,2020-08-19,forecast,1.2,0,2.4,0.7,1.6,0.38
PI-Capitão de Campos,2020-08-20,forecast,1.2,0,2.5,0.7,1.7,0.38
PI-Capitão de Campos,2020-08-21,forecast,1.2,0,2.4,0.6,1.7,0.41
PI-Capitão de Campos,2020-08-22,forecast,1.1,0,2.5,0.4,1.5,0.42
PI-Capitão de Campos,2020-08-23,forecast,1.2,0,2.6,0.4,1.5,0.41
PI-Capitão de Campos,2020-08-24,forecast,1.2,0,2.5,0.6,1.8,0.41
PI-Capitão de Campos,2020-08-25,forecast,1.2,0,2.7,0.6,1.8,0.41
PI-Caraúbas do Piauí,2020-06-14,nowcast,1,0.1,1.8,0.5,1.2,0.53
PI-Caraúbas do Piauí,2020-06-15,nowcast,1,0.2,1.7,0.5,1.1,0.52
PI-Caraúbas do Piauí,2020-06-16,nowcast,1,0,1.9,0.6,1.3,0.54
PI-Caraúbas do Piauí,2020-06-17,nowcast,0.9,0.1,1.7,0.6,1.2,0.57
PI-Caraúbas do Piauí,2020-06-18,nowcast,0.9,0.1,1.9,0.5,1.2,0.58
PI-Caraúbas do Piauí,2020-06-19,nowcast,0.9,0.2,2.1,0.5,1.1,0.57
PI-Caraúbas do Piauí,2020-06-20,nowcast,1,0.1,1.9,0.5,1.1,0.51
PI-Caraúbas do Piauí,2020-06-21,nowcast,0.9,0.2,2,0.6,1.3,0.57
PI-Caraúbas do Piauí,2020-06-22,nowcast,1.2,0.3,2.4,0.7,1.4,0.36
PI-Caraúbas do Piauí,2020-06-23,nowcast,1.2,0.3,2.3,0.6,1.3,0.35
PI-Caraúbas do Piauí,2020-06-24,nowcast,1.2,0.1,2.6,0.6,1.5,0.38
PI-Caraúbas do Piauí,2020-06-25,nowcast,1.2,0.2,2.5,0.5,1.4,0.37
PI-Caraúbas do Piauí,2020-06-26,nowcast,1.3,0.2,2.3,0.9,1.6,0.29
PI-Caraúbas do Piauí,2020-06-27,nowcast,1.3,0.1,2.4,0.7,1.5,0.34
PI-Caraúbas do Piauí,2020-06-28,nowcast,1.3,0.3,2.2,0.8,1.6,0.28
PI-Caraúbas do Piauí,2020-06-29,nowcast,1.3,0.2,2.3,1,1.7,0.29
PI-Caraúbas do Piauí,2020-06-30,nowcast,1.3,0.5,2.2,0.9,1.6,0.3
PI-Caraúbas do Piauí,2020-07-01,nowcast,1.3,0.3,2.3,0.8,1.5,0.26
PI-Caraúbas do Piauí,2020-07-02,nowcast,1.2,0.3,2.1,0.7,1.4,0.32
PI-Caraúbas do Piauí,2020-07-03,nowcast,1.2,0.4,2.3,0.9,1.6,0.31
PI-Caraúbas do Piauí,2020-07-04,nowcast,1.3,0.3,2.2,0.8,1.5,0.3
PI-Caraúbas do Piauí,2020-07-05,nowcast,1.2,0.5,2,0.8,1.4,0.32
PI-Caraúbas do Piauí,2020-07-06,nowcast,1.1,0.5,1.8,0.9,1.4,0.38
PI-Caraúbas do Piauí,2020-07-07,nowcast,1.1,0.4,1.8,0.9,1.5,0.38
PI-Caraúbas do Piauí,2020-07-08,nowcast,1,0.4,1.7,0.8,1.3,0.46
PI-Caraúbas do Piauí,2020-07-09,nowcast,1.1,0.4,1.9,0.7,1.3,0.42
PI-Caraúbas do Piauí,2020-07-10,nowcast,1.1,0.4,2,0.8,1.3,0.39
PI-Caraúbas do Piauí,2020-07-11,nowcast,1.1,0.4,1.8,0.7,1.2,0.41
PI-Caraúbas do Piauí,2020-07-12,nowcast,1,0.3,1.8,0.7,1.2,0.45
PI-Caraúbas do Piauí,2020-07-13,nowcast,1,0.3,1.8,0.7,1.2,0.48
PI-Caraúbas do Piauí,2020-07-14,nowcast,1,0.3,1.7,0.7,1.2,0.48
PI-Caraúbas do Piauí,2020-07-15,nowcast,1,0.2,1.6,0.7,1.2,0.5
PI-Caraúbas do Piauí,2020-07-16,nowcast,1,0.4,1.8,0.6,1.1,0.47
PI-Caraúbas do Piauí,2020-07-17,nowcast,1,0.4,1.8,0.7,1.2,0.49
PI-Caraúbas do Piauí,2020-07-18,nowcast,1,0.5,1.8,0.6,1.1,0.48
PI-Caraúbas do Piauí,2020-07-19,nowcast,1,0.3,1.6,0.7,1.2,0.51
PI-Caraúbas do Piauí,2020-07-20,nowcast,1,0.4,1.5,0.7,1.2,0.54
PI-Caraúbas do Piauí,2020-07-21,nowcast,1,0.3,1.6,0.6,1.1,0.52
PI-Caraúbas do Piauí,2020-07-22,nowcast,1,0.3,1.7,0.6,1.2,0.52
PI-Caraúbas do Piauí,2020-07-23,nowcast,1,0.3,1.7,0.7,1.2,0.49
PI-Caraúbas do Piauí,2020-07-24,nowcast,1,0.4,1.7,0.7,1.2,0.5
PI-Caraúbas do Piauí,2020-07-25,nowcast,1.1,0.4,1.8,0.8,1.3,0.4
PI-Caraúbas do Piauí,2020-07-26,nowcast,1.1,0.3,1.9,0.8,1.3,0.4
PI-Caraúbas do Piauí,2020-07-27,nowcast,1.2,0.5,2.1,0.8,1.4,0.34
PI-Caraúbas do Piauí,2020-07-28,nowcast,1.2,0.5,2.1,1,1.6,0.3
PI-Caraúbas do Piauí,2020-07-29,nowcast,1.3,0.7,2.2,0.9,1.5,0.21
PI-Caraúbas do Piauí,2020-07-30,nowcast,1.3,0.6,2,0.8,1.4,0.26
PI-Caraúbas do Piauí,2020-07-31,nowcast,1.3,0.5,2.1,0.9,1.5,0.29
PI-Caraúbas do Piauí,2020-08-01,nowcast,1.3,0.6,2,1,1.5,0.26
PI-Caraúbas do Piauí,2020-08-02,nowcast,1.1,0.4,1.9,0.8,1.4,0.39
PI-Caraúbas do Piauí,2020-08-03,nowcast,1.1,0.4,1.8,0.8,1.3,0.45
PI-Caraúbas do Piauí,2020-08-04,nowcast,1,0.2,1.5,0.7,1.2,0.48
PI-Caraúbas do Piauí,2020-08-05,nowcast,1,0.4,1.7,0.7,1.2,0.44
PI-Caraúbas do Piauí,2020-08-06,nowcast,1.1,0.3,1.7,0.7,1.3,0.43
PI-Caraúbas do Piauí,2020-08-07,nowcast,1.1,0.4,1.8,0.8,1.3,0.39
PI-Caraúbas do Piauí,2020-08-08,nowcast,1.1,0.5,1.8,0.8,1.2,0.37
PI-Caraúbas do Piauí,2020-08-09,nowcast,1.1,0.6,1.9,0.8,1.3,0.35
PI-Caraúbas do Piauí,2020-08-10,nowcast,1.2,0.5,2,0.8,1.4,0.32
PI-Caraúbas do Piauí,2020-08-11,nowcast,1.1,0.6,1.9,0.9,1.4,0.36
PI-Caraúbas do Piauí,2020-08-12,nowcast,1.1,0.5,1.9,0.8,1.3,0.38
PI-Caraúbas do Piauí,2020-08-13,forecast,1.2,0.4,2,0.9,1.6,0.33
PI-Caraúbas do Piauí,2020-08-14,forecast,1.2,0.3,2.1,0.6,1.4,0.39
PI-Caraúbas do Piauí,2020-08-15,forecast,1.2,0.3,2.3,0.8,1.5,0.36
PI-Caraúbas do Piauí,2020-08-16,forecast,1.2,0.1,2,0.8,1.6,0.37
PI-Caraúbas do Piauí,2020-08-17,forecast,1.2,0,2.1,0.7,1.5,0.41
PI-Caraúbas do Piauí,2020-08-18,forecast,1.2,0,2.1,0.8,1.7,0.38
PI-Caraúbas do Piauí,2020-08-19,forecast,1.2,0,2.2,0.6,1.5,0.36
PI-Caraúbas do Piauí,2020-08-20,forecast,1.1,0,2.2,0.6,1.6,0.4
PI-Caraúbas do Piauí,2020-08-21,forecast,1.2,0,2.2,0.7,1.6,0.37
PI-Caraúbas do Piauí,2020-08-22,forecast,1.2,0,2.3,0.7,1.7,0.39
PI-Caraúbas do Piauí,2020-08-23,forecast,1.2,0,2.3,0.7,1.7,0.41
PI-Caraúbas do Piauí,2020-08-24,forecast,1.1,0,2.2,0.5,1.5,0.44
PI-Caraúbas do Piauí,2020-08-25,forecast,1.2,0,2.3,0.6,1.7,0.44
PI-Caraúbas do Piauí,2020-08-26,forecast,1.1,0,2.3,0.5,1.6,0.45
PI-Castelo do Piauí,2020-07-15,nowcast,0.9,0.2,1.7,0.4,1,0.59
PI-Castelo do Piauí,2020-07-16,nowcast,1,0.1,1.8,0.6,1.2,0.52
PI-Castelo do Piauí,2020-07-17,nowcast,0.9,0.1,1.7,0.5,1.1,0.59
PI-Castelo do Piauí,2020-07-18,nowcast,1,0.1,2,0.6,1.4,0.5
PI-Castelo do Piauí,2020-07-19,nowcast,0.9,0.1,2,0.5,1.1,0.56
PI-Castelo do Piauí,2020-07-20,nowcast,0.9,0.2,1.9,0.4,1.1,0.56
PI-Castelo do Piauí,2020-07-21,nowcast,1.1,0.1,2.2,0.5,1.3,0.47
PI-Castelo do Piauí,2020-07-22,nowcast,1.1,0.2,2.3,0.6,1.4,0.45
PI-Castelo do Piauí,2020-07-23,nowcast,1.1,0.2,2.5,0.6,1.4,0.44
PI-Castelo do Piauí,2020-07-24,nowcast,1,0.1,2.1,0.4,1.1,0.49
PI-Castelo do Piauí,2020-07-25,nowcast,1.1,0.1,2.1,0.5,1.2,0.44
PI-Castelo do Piauí,2020-07-26,nowcast,1.1,0.2,2.2,0.7,1.4,0.37
PI-Castelo do Piauí,2020-07-27,nowcast,1.2,0.2,2.2,0.6,1.4,0.37
PI-Castelo do Piauí,2020-07-28,nowcast,1.2,0.2,2.3,0.6,1.4,0.38
PI-Castelo do Piauí,2020-07-29,nowcast,1.2,0.2,2.2,0.7,1.4,0.35
PI-Castelo do Piauí,2020-07-30,nowcast,1.2,0.3,2.4,0.8,1.6,0.36
PI-Castelo do Piauí,2020-07-31,nowcast,1.2,0.2,2.4,0.7,1.5,0.34
PI-Castelo do Piauí,2020-08-01,nowcast,1.2,0.4,2.2,0.8,1.5,0.36
PI-Castelo do Piauí,2020-08-02,nowcast,1.2,0.4,2.4,0.8,1.5,0.33
PI-Castelo do Piauí,2020-08-03,nowcast,1.2,0.1,2.2,0.7,1.4,0.35
PI-Castelo do Piauí,2020-08-04,nowcast,1.2,0.3,2.3,0.8,1.4,0.35
PI-Castelo do Piauí,2020-08-05,nowcast,1.2,0.4,2.1,0.8,1.5,0.33
PI-Castelo do Piauí,2020-08-06,nowcast,1.3,0.5,2.4,0.9,1.6,0.27
PI-Castelo do Piauí,2020-08-07,nowcast,1.3,0.5,2.2,0.9,1.6,0.27
PI-Castelo do Piauí,2020-08-08,nowcast,1.3,0.4,2.1,1,1.5,0.23
PI-Castelo do Piauí,2020-08-09,nowcast,1.3,0.4,2.3,0.9,1.5,0.26
PI-Castelo do Piauí,2020-08-10,nowcast,1.2,0.4,2.1,0.9,1.5,0.28
PI-Castelo do Piauí,2020-08-11,nowcast,1.3,0.3,2.4,0.8,1.5,0.26
PI-Castelo do Piauí,2020-08-12,nowcast,1.3,0.4,2.3,0.9,1.5,0.25
PI-Castelo do Piauí,2020-08-13,nowcast,1.3,0.5,2.9,0.8,1.6,0.29
PI-Castelo do Piauí,2020-08-14,forecast,1.4,0.2,2.8,0.8,1.7,0.29
PI-Castelo do Piauí,2020-08-15,forecast,1.3,0,2.6,0.5,1.6,0.35
PI-Castelo do Piauí,2020-08-16,forecast,1.3,0,2.7,0.7,1.8,0.33
PI-Castelo do Piauí,2020-08-17,forecast,1.4,0,2.8,0.7,1.8,0.3
PI-Castelo do Piauí,2020-08-18,forecast,1.3,0,2.8,0.8,1.9,0.32
PI-Castelo do Piauí,2020-08-19,forecast,1.4,0,2.6,0.8,2,0.34
PI-Castelo do Piauí,2020-08-20,forecast,1.4,0,2.9,0.5,1.9,0.32
PI-Castelo do Piauí,2020-08-21,forecast,1.3,0,2.8,0.6,1.8,0.38
PI-Castelo do Piauí,2020-08-22,forecast,1.4,0,2.9,0,1.4,0.33
PI-Castelo do Piauí,2020-08-23,forecast,1.5,0,3,0.8,2.1,0.33
PI-Castelo do Piauí,2020-08-24,forecast,1.4,0,3.3,0.7,2.1,0.35
PI-Castelo do Piauí,2020-08-25,forecast,1.5,0,3.2,0,1.5,0.36
PI-Castelo do Piauí,2020-08-26,forecast,1.4,0,3.4,0,1.4,0.35
PI-Castelo do Piauí,2020-08-27,forecast,1.4,0,3.3,0,1.4,0.36
PI-Caxingó,2020-06-19,nowcast,1.2,0.2,2,0.7,1.4,0.38
PI-Caxingó,2020-06-20,nowcast,1.1,0.3,2.2,0.5,1.2,0.43
PI-Caxingó,2020-06-21,nowcast,1.1,0.3,2.1,0.7,1.4,0.42
PI-Caxingó,2020-06-22,nowcast,1.2,0.4,1.9,0.8,1.4,0.36
PI-Caxingó,2020-06-23,nowcast,1.1,0.2,1.9,0.6,1.3,0.43
PI-Caxingó,2020-06-24,nowcast,1.1,0.3,2.2,0.7,1.3,0.41
PI-Caxingó,2020-06-25,nowcast,1.1,0.2,2,0.7,1.4,0.39
PI-Caxingó,2020-06-26,nowcast,1.1,0.3,2.1,0.8,1.4,0.35
PI-Caxingó,2020-06-27,nowcast,1,0.2,2.1,0.7,1.3,0.49
PI-Caxingó,2020-06-28,nowcast,1,0.3,1.8,0.7,1.3,0.48
PI-Caxingó,2020-06-29,nowcast,1.1,0.2,1.9,0.7,1.4,0.44
PI-Caxingó,2020-06-30,nowcast,1,0.3,1.9,0.6,1.2,0.5
PI-Caxingó,2020-07-01,nowcast,1,0.2,1.8,0.7,1.2,0.53
PI-Caxingó,2020-07-02,nowcast,0.9,0.2,1.7,0.5,1,0.58
