region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
PI-Beneditinos,2020-07-31,nowcast,1,0.5,1.8,0.7,1.3,0.46
PI-Beneditinos,2020-08-01,nowcast,1,0.2,1.6,0.8,1.3,0.47
PI-Beneditinos,2020-08-02,nowcast,1,0.3,1.8,0.6,1.1,0.51
PI-Beneditinos,2020-08-03,nowcast,1,0.3,1.7,0.7,1.2,0.48
PI-Beneditinos,2020-08-04,nowcast,1,0.3,1.7,0.6,1.1,0.54
PI-Beneditinos,2020-08-05,nowcast,0.9,0.2,1.7,0.6,1.2,0.55
PI-Beneditinos,2020-08-06,nowcast,1,0.4,1.6,0.7,1.1,0.52
PI-Beneditinos,2020-08-07,nowcast,1,0.3,1.7,0.8,1.2,0.47
PI-Beneditinos,2020-08-08,nowcast,1.1,0.4,1.7,0.6,1.2,0.44
PI-Beneditinos,2020-08-09,nowcast,1.1,0.6,1.9,0.7,1.2,0.4
PI-Beneditinos,2020-08-10,nowcast,1.1,0.4,1.9,0.8,1.4,0.38
PI-Beneditinos,2020-08-11,nowcast,1.2,0.5,2.1,0.8,1.4,0.33
PI-Beneditinos,2020-08-12,forecast,1.1,0.2,2.1,0.8,1.5,0.39
PI-Beneditinos,2020-08-13,forecast,1.2,0,2,0.7,1.4,0.38
PI-Beneditinos,2020-08-14,forecast,1.2,0,2.1,0.8,1.6,0.36
PI-Beneditinos,2020-08-15,forecast,1.2,0,2.1,0.7,1.5,0.39
PI-Beneditinos,2020-08-16,forecast,1.1,0,2.1,0.7,1.6,0.41
PI-Beneditinos,2020-08-17,forecast,1.2,0,2.3,0.7,1.6,0.39
PI-Beneditinos,2020-08-18,forecast,1.1,0,2.1,0.4,1.3,0.42
PI-Beneditinos,2020-08-19,forecast,1.1,0,2.2,0.5,1.5,0.43
PI-Beneditinos,2020-08-20,forecast,1.1,0,2.2,0.4,1.5,0.44
PI-Beneditinos,2020-08-21,forecast,1.2,0,2.3,0.7,1.7,0.42
PI-Beneditinos,2020-08-22,forecast,1.2,0,2.4,0.6,1.6,0.41
PI-Beneditinos,2020-08-23,forecast,1.1,0,2.4,0,1.1,0.46
PI-Beneditinos,2020-08-24,forecast,1.2,0,2.4,0,1.2,0.43
PI-Beneditinos,2020-08-25,forecast,1.1,0,2.4,0,1.1,0.46
PI-Bertolínia,2020-07-01,nowcast,0.9,0.1,1.9,0.4,1.1,0.57
PI-Bertolínia,2020-07-02,nowcast,1,0.1,2,0.5,1.2,0.52
PI-Bertolínia,2020-07-03,nowcast,1.1,0.1,2.3,0.5,1.3,0.44
PI-Bertolínia,2020-07-04,nowcast,1.2,0.1,2.4,0.5,1.4,0.39
PI-Bertolínia,2020-07-05,nowcast,1.1,0.1,2.4,0.5,1.3,0.42
PI-Bertolínia,2020-07-06,nowcast,1.2,0.1,2.1,0.6,1.4,0.39
PI-Bertolínia,2020-07-07,nowcast,1.2,0.3,2.5,0.5,1.4,0.38
PI-Bertolínia,2020-07-08,nowcast,1.2,0.2,2.3,0.7,1.5,0.35
PI-Bertolínia,2020-07-09,nowcast,1.3,0.2,2.5,0.7,1.5,0.34
PI-Bertolínia,2020-07-10,nowcast,1.3,0.3,2.3,0.7,1.5,0.31
PI-Bertolínia,2020-07-11,nowcast,1.2,0.4,2.3,0.6,1.3,0.37
PI-Bertolínia,2020-07-12,nowcast,1.2,0.4,2.4,0.6,1.4,0.35
PI-Bertolínia,2020-07-13,nowcast,1.2,0.4,2.2,0.8,1.4,0.31
PI-Bertolínia,2020-07-14,nowcast,1.2,0.3,2,0.8,1.5,0.33
PI-Bertolínia,2020-07-15,nowcast,1.1,0.2,1.9,0.7,1.3,0.42
PI-Bertolínia,2020-07-16,nowcast,1.2,0.1,2.3,0.6,1.4,0.41
PI-Bertolínia,2020-07-17,nowcast,1.2,0.4,2.2,0.8,1.4,0.32
PI-Bertolínia,2020-07-18,nowcast,1.1,0.3,1.9,0.7,1.3,0.42
PI-Bertolínia,2020-07-19,nowcast,1,0.4,1.9,0.7,1.3,0.46
PI-Bertolínia,2020-07-20,nowcast,1.1,0.2,1.8,0.8,1.4,0.45
PI-Bertolínia,2020-07-21,nowcast,1.1,0.4,2,0.7,1.3,0.44
PI-Bertolínia,2020-07-22,nowcast,1,0.2,1.9,0.6,1.2,0.47
PI-Bertolínia,2020-07-23,nowcast,1.1,0.3,1.9,0.6,1.2,0.42
PI-Bertolínia,2020-07-24,nowcast,1.1,0.3,2.1,0.8,1.3,0.4
PI-Bertolínia,2020-07-25,nowcast,1,0.1,1.9,0.7,1.3,0.49
PI-Bertolínia,2020-07-26,nowcast,1.1,0.4,1.9,0.7,1.3,0.43
PI-Bertolínia,2020-07-27,nowcast,1.1,0.2,1.9,0.7,1.3,0.43
PI-Bertolínia,2020-07-28,nowcast,1,0.3,1.8,0.8,1.4,0.47
PI-Bertolínia,2020-07-29,nowcast,1.1,0.3,2,0.8,1.4,0.4
PI-Bertolínia,2020-07-30,nowcast,1.1,0.4,1.8,0.8,1.3,0.38
PI-Bertolínia,2020-07-31,nowcast,1.1,0.4,2,0.7,1.3,0.41
PI-Bertolínia,2020-08-01,nowcast,1.2,0.4,2.2,0.8,1.5,0.32
PI-Bertolínia,2020-08-02,nowcast,1.2,0.4,2.2,0.8,1.4,0.34
PI-Bertolínia,2020-08-03,nowcast,1.2,0.2,2.3,0.7,1.5,0.34
PI-Bertolínia,2020-08-04,nowcast,1.2,0.5,2.2,0.8,1.4,0.33
PI-Bertolínia,2020-08-05,nowcast,1.2,0.4,1.9,0.9,1.5,0.3
PI-Bertolínia,2020-08-06,nowcast,1.2,0.4,2,1,1.6,0.26
PI-Bertolínia,2020-08-07,nowcast,1.3,0.5,2.2,0.9,1.5,0.3
PI-Bertolínia,2020-08-08,nowcast,1.3,0.6,2.2,0.9,1.5,0.25
PI-Bertolínia,2020-08-09,nowcast,1.3,0.6,2.1,1,1.6,0.25
PI-Bertolínia,2020-08-10,nowcast,1.4,0.6,2.3,1.1,1.7,0.19
PI-Bertolínia,2020-08-11,nowcast,1.3,0.6,2.1,0.9,1.5,0.23
PI-Bertolínia,2020-08-12,forecast,1.3,0.3,2.3,0.9,1.7,0.27
PI-Bertolínia,2020-08-13,forecast,1.3,0.3,2.5,0.8,1.6,0.28
PI-Bertolínia,2020-08-14,forecast,1.4,0,2.3,0.9,1.8,0.3
PI-Bertolínia,2020-08-15,forecast,1.3,0,2.4,0.9,1.8,0.3
PI-Bertolínia,2020-08-16,forecast,1.4,0,2.4,0.9,1.8,0.28
PI-Bertolínia,2020-08-17,forecast,1.3,0,2.4,1,1.9,0.3
PI-Bertolínia,2020-08-18,forecast,1.4,0,2.5,1,2,0.3
PI-Bertolínia,2020-08-19,forecast,1.4,0,2.4,1,2.1,0.31
PI-Bertolínia,2020-08-20,forecast,1.3,0,2.6,0.8,1.9,0.32
PI-Bertolínia,2020-08-21,forecast,1.4,0,2.7,0.7,1.8,0.34
PI-Bertolínia,2020-08-22,forecast,1.3,0,2.6,0.9,2.2,0.34
PI-Bertolínia,2020-08-23,forecast,1.3,0,2.7,0.8,2.1,0.37
PI-Bertolínia,2020-08-24,forecast,1.3,0,2.7,0,1.3,0.37
PI-Bertolínia,2020-08-25,forecast,1.4,0,2.9,0.4,1.8,0.35
PI-Bom Jesus,2020-05-19,nowcast,1.2,0.6,1.8,0.8,1.3,0.31
PI-Bom Jesus,2020-05-20,nowcast,1.2,0.7,2,1,1.4,0.26
PI-Bom Jesus,2020-05-21,nowcast,1.1,0.4,1.8,0.8,1.3,0.35
PI-Bom Jesus,2020-05-22,nowcast,1.1,0.5,1.8,0.8,1.3,0.35
PI-Bom Jesus,2020-05-23,nowcast,1.2,0.7,2.1,0.8,1.3,0.33
PI-Bom Jesus,2020-05-24,nowcast,1.2,0.5,1.8,0.9,1.4,0.28
PI-Bom Jesus,2020-05-25,nowcast,1.2,0.5,1.8,0.8,1.3,0.33
PI-Bom Jesus,2020-05-26,nowcast,1.2,0.7,1.9,0.9,1.4,0.27
PI-Bom Jesus,2020-05-27,nowcast,1.2,0.7,1.8,0.9,1.3,0.23
PI-Bom Jesus,2020-05-28,nowcast,1.2,0.6,1.9,0.9,1.3,0.26
PI-Bom Jesus,2020-05-29,nowcast,1.1,0.6,1.7,0.8,1.2,0.36
PI-Bom Jesus,2020-05-30,nowcast,1.2,0.6,1.7,0.9,1.3,0.28
PI-Bom Jesus,2020-05-31,nowcast,1.2,0.6,1.8,1,1.4,0.32
PI-Bom Jesus,2020-06-01,nowcast,1.1,0.7,1.6,0.9,1.3,0.35
PI-Bom Jesus,2020-06-02,nowcast,1.2,0.6,1.7,1,1.3,0.28
PI-Bom Jesus,2020-06-03,nowcast,1.1,0.7,1.8,0.9,1.3,0.36
PI-Bom Jesus,2020-06-04,nowcast,1.1,0.6,1.7,0.9,1.4,0.3
PI-Bom Jesus,2020-06-05,nowcast,1.1,0.7,1.6,0.9,1.3,0.29
PI-Bom Jesus,2020-06-06,nowcast,1.2,0.6,1.8,0.8,1.2,0.32
PI-Bom Jesus,2020-06-07,nowcast,1.2,0.7,1.7,1,1.3,0.27
PI-Bom Jesus,2020-06-08,nowcast,1.2,0.7,1.8,0.9,1.4,0.23
PI-Bom Jesus,2020-06-09,nowcast,1.2,0.7,1.8,1,1.4,0.24
PI-Bom Jesus,2020-06-10,nowcast,1.2,0.7,1.7,1,1.4,0.24
PI-Bom Jesus,2020-06-11,nowcast,1.2,0.8,1.8,1,1.4,0.2
PI-Bom Jesus,2020-06-12,nowcast,1.2,0.7,1.7,1,1.4,0.2
PI-Bom Jesus,2020-06-13,nowcast,1.2,0.8,1.9,1,1.3,0.16
PI-Bom Jesus,2020-06-14,nowcast,1.2,0.8,1.8,1,1.4,0.16
PI-Bom Jesus,2020-06-15,nowcast,1.2,0.7,1.6,1,1.4,0.21
PI-Bom Jesus,2020-06-16,nowcast,1.2,0.8,1.6,1,1.3,0.18
PI-Bom Jesus,2020-06-17,nowcast,1.2,0.8,1.6,1,1.3,0.19
PI-Bom Jesus,2020-06-18,nowcast,1.1,0.8,1.6,1,1.2,0.25
PI-Bom Jesus,2020-06-19,nowcast,1.1,0.7,1.4,1,1.3,0.33
PI-Bom Jesus,2020-06-20,nowcast,1.1,0.7,1.4,0.9,1.2,0.4
PI-Bom Jesus,2020-06-21,nowcast,1,0.5,1.3,0.9,1.2,0.45
PI-Bom Jesus,2020-06-22,nowcast,1,0.7,1.4,0.9,1.2,0.41
PI-Bom Jesus,2020-06-23,nowcast,1,0.6,1.4,0.9,1.1,0.45
PI-Bom Jesus,2020-06-24,nowcast,1,0.6,1.3,0.9,1.1,0.48
PI-Bom Jesus,2020-06-25,nowcast,1,0.5,1.3,0.8,1.1,0.51
PI-Bom Jesus,2020-06-26,nowcast,1,0.7,1.4,0.9,1.1,0.51
PI-Bom Jesus,2020-06-27,nowcast,1,0.6,1.3,0.9,1.1,0.55
PI-Bom Jesus,2020-06-28,nowcast,1,0.6,1.3,0.8,1.1,0.5
PI-Bom Jesus,2020-06-29,nowcast,1,0.6,1.3,0.8,1.1,0.56
PI-Bom Jesus,2020-06-30,nowcast,1,0.6,1.3,0.8,1.1,0.57
PI-Bom Jesus,2020-07-01,nowcast,1,0.6,1.4,0.9,1.1,0.54
PI-Bom Jesus,2020-07-02,nowcast,1,0.7,1.3,0.9,1.1,0.55
PI-Bom Jesus,2020-07-03,nowcast,1,0.6,1.3,0.8,1.1,0.5
PI-Bom Jesus,2020-07-04,nowcast,1,0.7,1.4,0.9,1.1,0.43
PI-Bom Jesus,2020-07-05,nowcast,1,0.6,1.4,0.9,1.1,0.53
PI-Bom Jesus,2020-07-06,nowcast,1,0.6,1.3,0.8,1.1,0.56
PI-Bom Jesus,2020-07-07,nowcast,1,0.7,1.4,0.9,1.1,0.51
PI-Bom Jesus,2020-07-08,nowcast,1,0.6,1.4,0.9,1.2,0.48
PI-Bom Jesus,2020-07-09,nowcast,1,0.6,1.4,0.9,1.2,0.47
PI-Bom Jesus,2020-07-10,nowcast,1,0.7,1.5,0.9,1.2,0.4
PI-Bom Jesus,2020-07-11,nowcast,1,0.7,1.4,0.9,1.1,0.39
PI-Bom Jesus,2020-07-12,nowcast,1,0.7,1.5,0.9,1.1,0.42
PI-Bom Jesus,2020-07-13,nowcast,1.1,0.7,1.4,0.9,1.2,0.38
PI-Bom Jesus,2020-07-14,nowcast,1.1,0.7,1.4,0.9,1.1,0.39
PI-Bom Jesus,2020-07-15,nowcast,1.1,0.7,1.5,1,1.2,0.32
PI-Bom Jesus,2020-07-16,nowcast,1.1,0.7,1.4,0.9,1.2,0.34
PI-Bom Jesus,2020-07-17,nowcast,1.1,0.7,1.4,1,1.2,0.34
PI-Bom Jesus,2020-07-18,nowcast,1.1,0.7,1.4,0.9,1.1,0.37
PI-Bom Jesus,2020-07-19,nowcast,1.1,0.8,1.4,1,1.2,0.39
PI-Bom Jesus,2020-07-20,nowcast,1.1,0.7,1.4,0.9,1.2,0.34
PI-Bom Jesus,2020-07-21,nowcast,1.1,0.7,1.4,0.9,1.2,0.41
PI-Bom Jesus,2020-07-22,nowcast,1.1,0.8,1.4,0.9,1.1,0.38
PI-Bom Jesus,2020-07-23,nowcast,1,0.8,1.4,0.9,1.2,0.41
PI-Bom Jesus,2020-07-24,nowcast,1,0.6,1.3,0.9,1.1,0.46
PI-Bom Jesus,2020-07-25,nowcast,1,0.7,1.3,1,1.2,0.41
PI-Bom Jesus,2020-07-26,nowcast,1.1,0.7,1.3,0.9,1.2,0.37
PI-Bom Jesus,2020-07-27,nowcast,1,0.7,1.4,0.9,1.1,0.48
PI-Bom Jesus,2020-07-28,nowcast,1,0.7,1.4,0.9,1.1,0.43
PI-Bom Jesus,2020-07-29,nowcast,1,0.7,1.4,0.9,1.1,0.46
PI-Bom Jesus,2020-07-30,nowcast,1,0.7,1.3,0.9,1.1,0.48
PI-Bom Jesus,2020-07-31,nowcast,1,0.7,1.4,0.9,1.1,0.47
PI-Bom Jesus,2020-08-01,nowcast,1,0.7,1.3,0.8,1.1,0.46
PI-Bom Jesus,2020-08-02,nowcast,1,0.7,1.4,0.8,1.1,0.54
PI-Bom Jesus,2020-08-03,nowcast,1,0.7,1.3,0.9,1.1,0.47
PI-Bom Jesus,2020-08-04,nowcast,1,0.7,1.3,0.9,1.1,0.53
PI-Bom Jesus,2020-08-05,nowcast,1,0.7,1.3,0.9,1.1,0.52
PI-Bom Jesus,2020-08-06,nowcast,1,0.7,1.4,0.9,1.1,0.55
PI-Bom Jesus,2020-08-07,nowcast,1,0.6,1.3,0.9,1.1,0.52
PI-Bom Jesus,2020-08-08,nowcast,1,0.6,1.3,0.9,1.2,0.48
PI-Bom Jesus,2020-08-09,nowcast,1,0.6,1.3,0.8,1.1,0.51
PI-Bom Jesus,2020-08-10,nowcast,1,0.7,1.4,0.9,1.1,0.5
PI-Bom Jesus,2020-08-11,nowcast,1,0.7,1.4,0.9,1.1,0.47
PI-Bom Jesus,2020-08-12,forecast,1,0.6,1.4,0.9,1.2,0.44
PI-Bom Jesus,2020-08-13,forecast,1,0.6,1.4,0.9,1.2,0.46
PI-Bom Jesus,2020-08-14,forecast,1,0.6,1.4,0.8,1.1,0.46
PI-Bom Jesus,2020-08-15,forecast,1,0.6,1.5,0.8,1.2,0.49
PI-Bom Jesus,2020-08-16,forecast,1,0.5,1.5,0.9,1.3,0.44
PI-Bom Jesus,2020-08-17,forecast,1,0.5,1.5,0.9,1.3,0.5
PI-Bom Jesus,2020-08-18,forecast,1,0.5,1.5,0.8,1.2,0.48
PI-Bom Jesus,2020-08-19,forecast,1,0.4,1.6,0.7,1.1,0.47
PI-Bom Jesus,2020-08-20,forecast,1,0.5,1.6,0.8,1.2,0.49
PI-Bom Jesus,2020-08-21,forecast,1,0.5,1.7,0.7,1.1,0.48
PI-Bom Jesus,2020-08-22,forecast,1,0.4,1.6,0.8,1.2,0.48
PI-Bom Jesus,2020-08-23,forecast,1,0.4,1.6,0.8,1.3,0.47
PI-Bom Jesus,2020-08-24,forecast,1,0.5,1.7,0.8,1.2,0.49
PI-Bom Jesus,2020-08-25,forecast,1,0.3,1.7,0.7,1.2,0.5
PI-Bonfim do Piauí,2020-07-10,nowcast,1,0.1,2,0.5,1.3,0.49
PI-Bonfim do Piauí,2020-07-11,nowcast,0.9,0.2,2,0.6,1.3,0.55
PI-Bonfim do Piauí,2020-07-12,nowcast,1,0.1,1.9,0.6,1.2,0.5
PI-Bonfim do Piauí,2020-07-13,nowcast,1,0.1,1.9,0.4,1.1,0.53
PI-Bonfim do Piauí,2020-07-14,nowcast,0.9,0,2,0.4,1,0.58
PI-Bonfim do Piauí,2020-07-15,nowcast,1,0.2,2,0.4,1.2,0.48
PI-Bonfim do Piauí,2020-07-16,nowcast,1.1,0.2,2.2,0.5,1.2,0.45
PI-Bonfim do Piauí,2020-07-17,nowcast,1,0.1,2,0.5,1.1,0.49
PI-Bonfim do Piauí,2020-07-18,nowcast,1,0.2,2.1,0.6,1.3,0.5
PI-Bonfim do Piauí,2020-07-19,nowcast,1,0.1,2.1,0.5,1.3,0.5
PI-Bonfim do Piauí,2020-07-20,nowcast,1.1,0.2,2.2,0.5,1.2,0.45
PI-Bonfim do Piauí,2020-07-21,nowcast,0.9,0.1,2,0.3,1.1,0.56
PI-Bonfim do Piauí,2020-07-22,nowcast,1,0,2,0.5,1.3,0.53
PI-Bonfim do Piauí,2020-07-23,nowcast,0.9,0.2,2,0.5,1.2,0.55
PI-Bonfim do Piauí,2020-07-24,nowcast,0.9,0.2,2.2,0.6,1.3,0.53
PI-Bonfim do Piauí,2020-07-25,nowcast,1,0.1,2.2,0.5,1.3,0.52
PI-Bonfim do Piauí,2020-07-26,nowcast,1,0.1,2.2,0.4,1.2,0.47
PI-Bonfim do Piauí,2020-07-27,nowcast,1.2,0,2.4,0.6,1.5,0.36
PI-Bonfim do Piauí,2020-07-28,nowcast,1.3,0.3,2.7,0.6,1.4,0.33
PI-Bonfim do Piauí,2020-07-29,nowcast,1.3,0.4,2.6,0.6,1.4,0.33
PI-Bonfim do Piauí,2020-07-30,nowcast,1.4,0.5,3,0.7,1.6,0.22
PI-Bonfim do Piauí,2020-07-31,nowcast,1.4,0.2,2.7,0.8,1.8,0.28
PI-Bonfim do Piauí,2020-08-01,nowcast,1.6,0.4,2.8,1,2,0.19
PI-Bonfim do Piauí,2020-08-02,nowcast,1.5,0.5,2.7,1,1.8,0.2
PI-Bonfim do Piauí,2020-08-03,nowcast,1.3,0.5,2.4,0.8,1.5,0.22
PI-Bonfim do Piauí,2020-08-04,nowcast,1.4,0.7,2.5,1,1.7,0.17
PI-Bonfim do Piauí,2020-08-05,nowcast,1.4,0.6,2.3,1,1.7,0.19
PI-Bonfim do Piauí,2020-08-06,nowcast,1.4,0.4,2.5,0.9,1.6,0.21
PI-Bonfim do Piauí,2020-08-07,nowcast,1.5,0.6,2.4,1.2,1.9,0.16
PI-Bonfim do Piauí,2020-08-08,forecast,1.5,0,2.5,0.9,1.9,0.22
PI-Bonfim do Piauí,2020-08-09,forecast,1.5,0,2.7,1,2.1,0.24
PI-Bonfim do Piauí,2020-08-10,forecast,1.6,0,3.2,1,2.3,0.26
PI-Bonfim do Piauí,2020-08-11,forecast,1.5,0,3.2,0.6,1.8,0.29
PI-Bonfim do Piauí,2020-08-12,forecast,1.6,0,3.2,0.6,2.1,0.29
PI-Bonfim do Piauí,2020-08-13,forecast,1.6,0,3,0.7,2.2,0.32
PI-Bonfim do Piauí,2020-08-14,forecast,1.7,0,3.4,1.1,2.6,0.29
PI-Bonfim do Piauí,2020-08-15,forecast,1.5,0,3.1,0.9,2.3,0.31
PI-Bonfim do Piauí,2020-08-16,forecast,1.4,0,3.4,0,1.4,0.36
PI-Bonfim do Piauí,2020-08-17,forecast,1.5,0,3.6,0,1.5,0.34
PI-Bonfim do Piauí,2020-08-18,forecast,1.7,0,3.6,0,1.7,0.33
PI-Bonfim do Piauí,2020-08-19,forecast,1.5,0,3.5,0,1.5,0.35
PI-Bonfim do Piauí,2020-08-20,forecast,1.5,0,3.8,0,1.5,0.36
PI-Bonfim do Piauí,2020-08-21,forecast,1.5,0,3.8,0,1.5,0.36
PI-Buriti dos Lopes,2020-05-29,nowcast,1.3,0.6,1.9,1,1.4,0.22
PI-Buriti dos Lopes,2020-05-30,nowcast,1.2,0.6,1.7,1,1.4,0.21
PI-Buriti dos Lopes,2020-05-31,nowcast,1.2,0.7,1.8,1,1.4,0.23
PI-Buriti dos Lopes,2020-06-01,nowcast,1.2,0.7,1.8,1,1.4,0.23
PI-Buriti dos Lopes,2020-06-02,nowcast,1.1,0.6,1.7,0.9,1.3,0.33
PI-Buriti dos Lopes,2020-06-03,nowcast,1.1,0.6,1.7,0.9,1.3,0.3
PI-Buriti dos Lopes,2020-06-04,nowcast,1.2,0.8,1.7,1,1.3,0.23
PI-Buriti dos Lopes,2020-06-05,nowcast,1.2,0.7,1.8,0.9,1.3,0.27
PI-Buriti dos Lopes,2020-06-06,nowcast,1.1,0.6,1.6,1,1.3,0.28
PI-Buriti dos Lopes,2020-06-07,nowcast,1.2,0.7,1.6,0.9,1.3,0.26
PI-Buriti dos Lopes,2020-06-08,nowcast,1.2,0.7,1.6,1,1.3,0.28
PI-Buriti dos Lopes,2020-06-09,nowcast,1.1,0.7,1.5,1,1.3,0.29
PI-Buriti dos Lopes,2020-06-10,nowcast,1.1,0.6,1.5,0.9,1.3,0.32
PI-Buriti dos Lopes,2020-06-11,nowcast,1.1,0.6,1.4,1,1.2,0.35
PI-Buriti dos Lopes,2020-06-12,nowcast,1.1,0.8,1.6,0.9,1.2,0.31
PI-Buriti dos Lopes,2020-06-13,nowcast,1.1,0.7,1.6,0.9,1.3,0.32
PI-Buriti dos Lopes,2020-06-14,nowcast,1.1,0.8,1.5,1,1.2,0.28
PI-Buriti dos Lopes,2020-06-15,nowcast,1.1,0.7,1.5,0.9,1.2,0.32
PI-Buriti dos Lopes,2020-06-16,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
PI-Buriti dos Lopes,2020-06-17,nowcast,1.1,0.6,1.4,0.9,1.2,0.37
PI-Buriti dos Lopes,2020-06-18,nowcast,1,0.7,1.5,0.9,1.2,0.45
PI-Buriti dos Lopes,2020-06-19,nowcast,1,0.6,1.4,0.9,1.1,0.43
PI-Buriti dos Lopes,2020-06-20,nowcast,1,0.7,1.4,0.9,1.2,0.51
PI-Buriti dos Lopes,2020-06-21,nowcast,1,0.6,1.4,0.9,1.2,0.44
PI-Buriti dos Lopes,2020-06-22,nowcast,1,0.6,1.3,0.8,1.1,0.56
PI-Buriti dos Lopes,2020-06-23,nowcast,1,0.7,1.3,0.9,1.1,0.54
PI-Buriti dos Lopes,2020-06-24,nowcast,1,0.6,1.3,0.8,1.1,0.6
PI-Buriti dos Lopes,2020-06-25,nowcast,1,0.6,1.4,0.8,1.1,0.52
PI-Buriti dos Lopes,2020-06-26,nowcast,1,0.6,1.4,0.8,1.1,0.53
PI-Buriti dos Lopes,2020-06-27,nowcast,1,0.6,1.4,0.9,1.1,0.56
PI-Buriti dos Lopes,2020-06-28,nowcast,1,0.7,1.4,0.9,1.2,0.47
PI-Buriti dos Lopes,2020-06-29,nowcast,1,0.7,1.5,0.9,1.2,0.4
PI-Buriti dos Lopes,2020-06-30,nowcast,1,0.6,1.4,0.8,1.1,0.46
PI-Buriti dos Lopes,2020-07-01,nowcast,1.1,0.6,1.5,0.8,1.1,0.41
PI-Buriti dos Lopes,2020-07-02,nowcast,1,0.7,1.4,0.8,1.2,0.48
PI-Buriti dos Lopes,2020-07-03,nowcast,1,0.6,1.4,0.9,1.2,0.43
PI-Buriti dos Lopes,2020-07-04,nowcast,1,0.6,1.4,0.8,1.1,0.44
PI-Buriti dos Lopes,2020-07-05,nowcast,1,0.6,1.3,0.9,1.2,0.42
PI-Buriti dos Lopes,2020-07-06,nowcast,1,0.7,1.4,0.9,1.1,0.46
PI-Buriti dos Lopes,2020-07-07,nowcast,1,0.6,1.4,0.9,1.1,0.51
PI-Buriti dos Lopes,2020-07-08,nowcast,1,0.6,1.3,0.9,1.1,0.53
PI-Buriti dos Lopes,2020-07-09,nowcast,0.9,0.6,1.3,0.8,1.1,0.63
PI-Buriti dos Lopes,2020-07-10,nowcast,0.9,0.6,1.4,0.8,1.1,0.61
PI-Buriti dos Lopes,2020-07-11,nowcast,1,0.6,1.3,0.9,1.2,0.53
PI-Buriti dos Lopes,2020-07-12,nowcast,1,0.5,1.4,0.8,1.1,0.51
PI-Buriti dos Lopes,2020-07-13,nowcast,1,0.6,1.4,0.8,1.1,0.49
PI-Buriti dos Lopes,2020-07-14,nowcast,1,0.6,1.5,0.8,1.1,0.52
PI-Buriti dos Lopes,2020-07-15,nowcast,0.9,0.6,1.4,0.8,1,0.62
PI-Buriti dos Lopes,2020-07-16,nowcast,0.9,0.5,1.2,0.8,1.1,0.66
PI-Buriti dos Lopes,2020-07-17,nowcast,0.9,0.5,1.3,0.7,1,0.73
PI-Buriti dos Lopes,2020-07-18,nowcast,0.9,0.5,1.3,0.8,1.1,0.68
PI-Buriti dos Lopes,2020-07-19,nowcast,0.9,0.5,1.3,0.7,1,0.68
PI-Buriti dos Lopes,2020-07-20,nowcast,0.9,0.5,1.3,0.7,1,0.71
PI-Buriti dos Lopes,2020-07-21,nowcast,0.9,0.5,1.2,0.7,1,0.74
PI-Buriti dos Lopes,2020-07-22,nowcast,0.8,0.4,1.2,0.6,0.9,0.74
PI-Buriti dos Lopes,2020-07-23,nowcast,0.8,0.5,1.3,0.7,1,0.75
PI-Buriti dos Lopes,2020-07-24,nowcast,0.9,0.5,1.3,0.7,1,0.71
PI-Buriti dos Lopes,2020-07-25,nowcast,0.9,0.4,1.3,0.7,1,0.68
PI-Buriti dos Lopes,2020-07-26,nowcast,0.9,0.5,1.5,0.7,1,0.64
PI-Buriti dos Lopes,2020-07-27,nowcast,0.9,0.6,1.4,0.7,1,0.66
PI-Buriti dos Lopes,2020-07-28,nowcast,0.9,0.5,1.4,0.8,1.1,0.62
PI-Buriti dos Lopes,2020-07-29,nowcast,0.9,0.5,1.4,0.7,1,0.69
PI-Buriti dos Lopes,2020-07-30,nowcast,0.9,0.5,1.4,0.7,1.1,0.6
PI-Buriti dos Lopes,2020-07-31,nowcast,1,0.5,1.5,0.7,1.1,0.55
PI-Buriti dos Lopes,2020-08-01,nowcast,1,0.5,1.5,0.8,1.1,0.54
PI-Buriti dos Lopes,2020-08-02,nowcast,1,0.6,1.5,0.8,1.1,0.5
PI-Buriti dos Lopes,2020-08-03,nowcast,1,0.6,1.5,0.8,1.1,0.52
PI-Buriti dos Lopes,2020-08-04,nowcast,1,0.5,1.6,0.8,1.2,0.48
PI-Buriti dos Lopes,2020-08-05,nowcast,1,0.5,1.5,0.8,1.2,0.46
PI-Buriti dos Lopes,2020-08-06,nowcast,1,0.5,1.5,0.8,1.1,0.51
PI-Buriti dos Lopes,2020-08-07,nowcast,1,0.6,1.6,0.8,1.2,0.44
PI-Buriti dos Lopes,2020-08-08,nowcast,1.1,0.5,1.6,0.9,1.3,0.42
PI-Buriti dos Lopes,2020-08-09,nowcast,1.1,0.5,1.7,0.8,1.2,0.38
PI-Buriti dos Lopes,2020-08-10,nowcast,1,0.5,1.7,0.8,1.2,0.49
PI-Buriti dos Lopes,2020-08-11,nowcast,1,0.6,1.6,0.8,1.1,0.51
PI-Buriti dos Lopes,2020-08-12,forecast,1,0.4,1.6,0.8,1.3,0.46
PI-Buriti dos Lopes,2020-08-13,forecast,1,0.4,1.8,0.8,1.3,0.47
PI-Buriti dos Lopes,2020-08-14,forecast,1,0.4,1.8,0.7,1.2,0.5
