region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
AL-São Brás,2020-08-24,forecast,1.5,0,2.8,0.9,2.1,0.32
AL-São Brás,2020-08-25,forecast,1.4,0,2.6,0.6,1.8,0.33
AL-São Brás,2020-08-26,forecast,1.4,0,2.9,0.5,1.8,0.33
BA-Aporá,2020-06-13,nowcast,0.8,0.1,1.6,0.3,0.9,0.66
BA-Aporá,2020-06-14,nowcast,0.7,0.1,1.5,0.3,0.9,0.71
BA-Aporá,2020-06-15,nowcast,0.8,0.1,1.7,0.4,1,0.67
BA-Aporá,2020-06-16,nowcast,0.8,0.1,1.7,0.3,1,0.65
BA-Aporá,2020-06-17,nowcast,0.8,0.1,1.6,0.3,0.9,0.68
BA-Aporá,2020-06-18,nowcast,0.7,0,1.8,0.2,0.8,0.68
BA-Aporá,2020-06-19,nowcast,0.8,0,1.8,0.3,1,0.66
BA-Aporá,2020-06-20,nowcast,0.9,0,2.2,0.3,1.1,0.57
BA-Aporá,2020-06-21,nowcast,0.9,0,2.2,0.4,1.1,0.55
BA-Aporá,2020-06-22,nowcast,0.9,0.1,2.3,0.4,1.1,0.55
BA-Aporá,2020-06-23,nowcast,0.9,0.1,2.3,0.2,1,0.52
BA-Aporá,2020-06-24,nowcast,0.9,0.1,2.5,0.3,1.1,0.53
BA-Aporá,2020-06-25,nowcast,1,0,2.4,0.2,1.2,0.49
BA-Aporá,2020-06-26,nowcast,1,0,2.5,0.3,1.2,0.49
BA-Aporá,2020-06-27,nowcast,1,0.1,2.7,0.3,1.1,0.48
BA-Aporá,2020-06-28,nowcast,1.2,0,2.5,0.5,1.4,0.41
BA-Aporá,2020-06-29,nowcast,1.2,0.1,2.6,0.6,1.5,0.41
BA-Aporá,2020-06-30,nowcast,1.1,0.1,2.4,0.5,1.3,0.46
BA-Aporá,2020-07-01,nowcast,1.1,0.1,2.3,0.4,1.3,0.46
BA-Aporá,2020-07-02,nowcast,1.3,0,3.2,0.6,1.6,0.35
BA-Aporá,2020-07-03,nowcast,1.2,0,2.5,0.4,1.4,0.39
BA-Aporá,2020-07-04,nowcast,1.2,0,2.6,0.5,1.5,0.38
BA-Aporá,2020-07-05,nowcast,1.1,0.1,2.3,0.6,1.4,0.42
BA-Aporá,2020-07-06,nowcast,1.1,0,2.5,0.5,1.4,0.45
BA-Aporá,2020-07-07,nowcast,1.1,0,2.5,0.5,1.4,0.45
BA-Aporá,2020-07-08,nowcast,1.2,0.1,2.5,0.5,1.4,0.38
BA-Aporá,2020-07-09,nowcast,1.2,0.2,2.5,0.6,1.4,0.38
BA-Aporá,2020-07-10,nowcast,1.3,0.2,2.6,0.7,1.6,0.36
BA-Aporá,2020-07-11,nowcast,1.2,0.3,2.6,0.7,1.6,0.34
BA-Aporá,2020-07-12,nowcast,1.3,0.1,2.5,0.8,1.6,0.33
BA-Aporá,2020-07-13,nowcast,1.3,0.4,2.8,0.6,1.6,0.31
BA-Aporá,2020-07-14,nowcast,1.3,0.1,2.4,0.7,1.6,0.31
BA-Aporá,2020-07-15,nowcast,1.4,0.3,2.7,0.9,1.7,0.26
BA-Aporá,2020-07-16,nowcast,1.3,0.4,2.5,0.9,1.7,0.3
BA-Aporá,2020-07-17,nowcast,1.3,0.4,2.5,0.7,1.5,0.31
BA-Aporá,2020-07-18,nowcast,1.3,0.5,2.4,0.9,1.6,0.26
BA-Aporá,2020-07-19,nowcast,1.2,0.5,2.5,0.7,1.4,0.32
BA-Aporá,2020-07-20,nowcast,1.3,0.6,2.4,0.9,1.5,0.23
BA-Aporá,2020-07-21,nowcast,1.3,0.4,2.1,0.8,1.4,0.29
BA-Aporá,2020-07-22,nowcast,1.2,0.6,2.1,0.8,1.4,0.31
BA-Aporá,2020-07-23,nowcast,1.2,0.4,2,0.8,1.4,0.34
BA-Aporá,2020-07-24,nowcast,1.2,0.5,1.9,0.9,1.5,0.35
BA-Aporá,2020-07-25,nowcast,1.1,0.3,1.7,0.8,1.3,0.44
BA-Aporá,2020-07-26,nowcast,1.1,0.3,1.7,0.9,1.4,0.44
BA-Aporá,2020-07-27,nowcast,1.1,0.3,1.9,0.7,1.3,0.4
BA-Aporá,2020-07-28,nowcast,1,0.5,1.8,0.8,1.3,0.46
BA-Aporá,2020-07-29,nowcast,1.1,0.3,1.8,0.7,1.3,0.46
BA-Aporá,2020-07-30,nowcast,1.1,0.4,2.1,0.7,1.2,0.39
BA-Aporá,2020-07-31,nowcast,1.2,0.4,2.1,0.7,1.3,0.36
BA-Aporá,2020-08-01,nowcast,1.2,0.5,2,0.9,1.5,0.28
BA-Aporá,2020-08-02,nowcast,1.3,0.6,2.2,0.8,1.4,0.28
BA-Aporá,2020-08-03,nowcast,1.3,0.5,2.3,0.8,1.4,0.28
BA-Aporá,2020-08-04,nowcast,1.3,0.6,2.1,0.9,1.5,0.26
BA-Aporá,2020-08-05,nowcast,1.3,0.5,2.2,0.9,1.5,0.24
BA-Aporá,2020-08-06,nowcast,1.4,0.6,2.2,1.1,1.6,0.18
BA-Aporá,2020-08-07,nowcast,1.3,0.6,2.3,1,1.6,0.2
BA-Aporá,2020-08-08,nowcast,1.3,0.5,2,1,1.6,0.28
BA-Aporá,2020-08-09,nowcast,1.3,0.5,2.1,1,1.6,0.22
BA-Aporá,2020-08-10,nowcast,1.3,0.6,2,0.9,1.4,0.24
BA-Aporá,2020-08-11,forecast,1.3,0.5,2.4,0.9,1.6,0.27
BA-Aporá,2020-08-12,forecast,1.2,0,2.1,0.9,1.6,0.33
BA-Aporá,2020-08-13,forecast,1.3,0,2.2,0.9,1.7,0.31
BA-Aporá,2020-08-14,forecast,1.4,0,2.3,0.8,1.7,0.29
BA-Aporá,2020-08-15,forecast,1.3,0,2.3,0.8,1.7,0.34
BA-Aporá,2020-08-16,forecast,1.3,0,2.4,0.8,1.8,0.35
BA-Aporá,2020-08-17,forecast,1.3,0,2.4,0.8,1.8,0.33
BA-Aporá,2020-08-18,forecast,1.3,0,2.4,0.9,1.8,0.29
BA-Aporá,2020-08-19,forecast,1.3,0,2.5,0.6,1.7,0.34
BA-Aporá,2020-08-20,forecast,1.3,0,2.6,0.9,1.9,0.34
BA-Aporá,2020-08-21,forecast,1.3,0,2.5,1,2.1,0.32
BA-Aporá,2020-08-22,forecast,1.2,0,2.5,0.5,1.6,0.38
BA-Aporá,2020-08-23,forecast,1.3,0,2.7,0.9,2.1,0.35
BA-Aporá,2020-08-24,forecast,1.3,0,2.7,0.4,1.6,0.36
BA-Cafarnaum,2020-07-19,nowcast,1,0.5,1.5,0.8,1.2,0.5
BA-Cafarnaum,2020-07-20,nowcast,0.9,0.4,1.3,0.7,1.1,0.62
BA-Cafarnaum,2020-07-21,nowcast,0.8,0.4,1.3,0.6,1,0.73
BA-Cafarnaum,2020-07-22,nowcast,0.7,0.3,1.2,0.5,0.9,0.85
BA-Cafarnaum,2020-07-23,nowcast,0.6,0.2,1,0.4,0.8,0.91
BA-Cafarnaum,2020-07-24,nowcast,0.5,0.1,0.9,0.3,0.7,0.95
BA-Cafarnaum,2020-07-25,nowcast,0.5,0,0.8,0.3,0.6,0.97
BA-Cafarnaum,2020-07-26,nowcast,0.5,0,0.9,0.2,0.5,0.94
BA-Cafarnaum,2020-07-27,nowcast,0.5,0.1,0.9,0.2,0.6,0.93
BA-Cafarnaum,2020-07-28,nowcast,0.4,0.1,1.1,0.2,0.5,0.89
BA-Cafarnaum,2020-07-29,nowcast,0.5,0,1.3,0.1,0.5,0.83
BA-Cafarnaum,2020-07-30,nowcast,0.6,0,1.3,0.2,0.6,0.83
BA-Cafarnaum,2020-07-31,nowcast,0.6,0.1,2.1,0.1,0.7,0.72
BA-Cafarnaum,2020-08-01,nowcast,0.8,0,1.9,0.4,1,0.66
BA-Cafarnaum,2020-08-02,nowcast,0.9,0,2.1,0.5,1.2,0.57
BA-Cafarnaum,2020-08-03,nowcast,0.9,0.1,2.1,0.4,1.1,0.55
BA-Cafarnaum,2020-08-04,nowcast,1,0.1,2.3,0.5,1.2,0.46
BA-Cafarnaum,2020-08-05,nowcast,1,0.1,2.4,0.5,1.2,0.51
BA-Cafarnaum,2020-08-06,nowcast,1.2,0.2,2.7,0.5,1.4,0.41
BA-Cafarnaum,2020-08-07,nowcast,1.3,0.2,2.9,0.6,1.5,0.34
BA-Cafarnaum,2020-08-08,nowcast,1.3,0.4,2.8,0.7,1.5,0.3
BA-Cafarnaum,2020-08-09,nowcast,1.5,0.4,2.7,1,1.9,0.22
BA-Cafarnaum,2020-08-10,forecast,1.5,0,2.7,0.8,1.9,0.31
BA-Cafarnaum,2020-08-11,forecast,1.5,0,3.1,0.8,2.1,0.3
BA-Cafarnaum,2020-08-12,forecast,1.5,0,3.2,0.7,2.1,0.31
BA-Cafarnaum,2020-08-13,forecast,1.4,0,3.5,0,1.4,0.36
BA-Cafarnaum,2020-08-14,forecast,1.5,0,3.3,0,1.5,0.34
BA-Cafarnaum,2020-08-15,forecast,1.5,0,3.6,0,1.5,0.35
BA-Cafarnaum,2020-08-16,forecast,1.4,0,3.4,0,1.4,0.37
BA-Cafarnaum,2020-08-17,forecast,1.4,0,3.6,0,1.4,0.38
BA-Cafarnaum,2020-08-18,forecast,1.5,0,3.9,0,1.5,0.35
BA-Cafarnaum,2020-08-19,forecast,1.5,0,3.7,0,1.5,0.37
BA-Cafarnaum,2020-08-20,forecast,1.4,0,4.5,0,1.4,0.39
BA-Cafarnaum,2020-08-21,forecast,1.3,0,4.3,0,1.3,0.42
BA-Cafarnaum,2020-08-22,forecast,1.5,0,4.5,0,1.5,0.36
BA-Cafarnaum,2020-08-23,forecast,1.5,0,4.5,0,1.5,0.39
BA-Cipó,2020-06-27,nowcast,1.1,0.4,1.9,0.6,1.2,0.44
BA-Cipó,2020-06-28,nowcast,1.1,0.4,1.8,0.7,1.2,0.44
BA-Cipó,2020-06-29,nowcast,1.1,0.4,1.7,0.9,1.4,0.36
BA-Cipó,2020-06-30,nowcast,1.1,0.4,1.7,0.7,1.2,0.42
BA-Cipó,2020-07-01,nowcast,1.1,0.4,1.7,0.9,1.4,0.41
BA-Cipó,2020-07-02,nowcast,1.1,0.5,1.8,0.8,1.3,0.38
BA-Cipó,2020-07-03,nowcast,1.1,0.6,1.8,0.7,1.2,0.38
BA-Cipó,2020-07-04,nowcast,1.2,0.6,2,0.9,1.4,0.31
BA-Cipó,2020-07-05,nowcast,1.2,0.5,1.9,0.9,1.4,0.32
BA-Cipó,2020-07-06,nowcast,1.2,0.5,2,0.8,1.3,0.36
BA-Cipó,2020-07-07,nowcast,1.2,0.6,1.9,0.9,1.4,0.3
BA-Cipó,2020-07-08,nowcast,1.1,0.5,1.8,0.9,1.3,0.39
BA-Cipó,2020-07-09,nowcast,1,0.4,1.6,0.7,1.1,0.55
BA-Cipó,2020-07-10,nowcast,0.9,0.4,1.5,0.6,1.1,0.59
BA-Cipó,2020-07-11,nowcast,0.9,0.3,1.4,0.7,1.2,0.64
BA-Cipó,2020-07-12,nowcast,0.8,0.3,1.3,0.5,0.9,0.74
BA-Cipó,2020-07-13,nowcast,0.8,0.2,1.2,0.5,0.9,0.76
BA-Cipó,2020-07-14,nowcast,0.7,0.1,1.2,0.4,0.8,0.82
BA-Cipó,2020-07-15,nowcast,0.6,0.2,1.2,0.4,0.8,0.85
BA-Cipó,2020-07-16,nowcast,0.6,0.1,1.1,0.4,0.8,0.88
BA-Cipó,2020-07-17,nowcast,0.6,0.1,1.2,0.4,0.8,0.86
BA-Cipó,2020-07-18,nowcast,0.6,0.1,1.2,0.4,0.8,0.83
BA-Cipó,2020-07-19,nowcast,0.6,0.1,1.2,0.3,0.8,0.82
BA-Cipó,2020-07-20,nowcast,0.7,0.1,1.4,0.4,0.9,0.76
BA-Cipó,2020-07-21,nowcast,0.6,0.1,1.5,0.3,0.8,0.75
BA-Cipó,2020-07-22,nowcast,0.8,0,1.7,0.4,1,0.69
BA-Cipó,2020-07-23,nowcast,0.7,0,1.5,0.3,0.9,0.71
BA-Cipó,2020-07-24,nowcast,0.8,0,1.8,0.3,1,0.63
BA-Cipó,2020-07-25,nowcast,0.9,0.2,2.3,0.4,1,0.59
BA-Cipó,2020-07-26,nowcast,1,0.1,2.3,0.5,1.2,0.5
BA-Cipó,2020-07-27,nowcast,1.1,0.1,2.4,0.5,1.2,0.46
BA-Cipó,2020-07-28,nowcast,1.2,0.2,2.2,0.6,1.4,0.4
BA-Cipó,2020-07-29,nowcast,1.2,0.2,2.3,0.6,1.4,0.4
BA-Cipó,2020-07-30,nowcast,1.2,0.2,2.4,0.6,1.4,0.39
BA-Cipó,2020-07-31,nowcast,1.1,0.2,2.4,0.5,1.3,0.44
BA-Cipó,2020-08-01,nowcast,1.2,0.1,2.1,0.6,1.4,0.37
BA-Cipó,2020-08-02,nowcast,1.2,0.2,2.5,0.6,1.4,0.36
BA-Cipó,2020-08-03,nowcast,1.3,0.3,2.5,0.7,1.5,0.31
BA-Cipó,2020-08-04,nowcast,1.3,0.3,2.4,0.7,1.5,0.32
BA-Cipó,2020-08-05,nowcast,1.3,0.4,2.7,0.9,1.7,0.28
BA-Cipó,2020-08-06,nowcast,1.4,0.3,2.5,0.9,1.7,0.25
BA-Cipó,2020-08-07,nowcast,1.4,0.4,2.5,1,1.7,0.2
BA-Cipó,2020-08-08,nowcast,1.4,0.6,2.4,0.9,1.5,0.21
BA-Cipó,2020-08-09,nowcast,1.4,0.6,2.5,1.2,1.9,0.19
BA-Cipó,2020-08-10,nowcast,1.5,0.6,2.4,1.1,1.7,0.14
BA-Cipó,2020-08-11,nowcast,1.4,0.7,2.3,1,1.6,0.18
BA-Cipó,2020-08-12,nowcast,1.3,0.5,2.3,0.8,1.5,0.24
BA-Cipó,2020-08-13,nowcast,1.3,0.4,2,1,1.6,0.24
BA-Cipó,2020-08-14,forecast,1.3,0.2,2.2,0.9,1.7,0.3
BA-Cipó,2020-08-15,forecast,1.4,0,2.5,1,2,0.27
BA-Cipó,2020-08-16,forecast,1.4,0,2.5,0.7,1.8,0.31
BA-Cipó,2020-08-17,forecast,1.4,0,2.5,0.9,2.1,0.33
BA-Cipó,2020-08-18,forecast,1.4,0,2.6,0.8,2,0.3
BA-Cipó,2020-08-19,forecast,1.3,0,2.7,0.6,1.8,0.36
BA-Cipó,2020-08-20,forecast,1.4,0,2.7,0.8,2,0.34
BA-Cipó,2020-08-21,forecast,1.4,0,2.9,0.7,1.9,0.35
BA-Cipó,2020-08-22,forecast,1.3,0,2.8,0.7,1.9,0.36
BA-Cipó,2020-08-23,forecast,1.4,0,2.9,0,1.4,0.37
BA-Cipó,2020-08-24,forecast,1.4,0,2.9,0,1.4,0.35
BA-Cipó,2020-08-25,forecast,1.4,0,3.1,0,1.4,0.37
BA-Cipó,2020-08-26,forecast,1.2,0,3,0,1.2,0.42
BA-Cipó,2020-08-27,forecast,1.3,0,3.1,0,1.3,0.42
BA-Filadélfia,2020-06-24,nowcast,1.1,0.6,1.5,0.9,1.2,0.42
BA-Filadélfia,2020-06-25,nowcast,1,0.6,1.5,0.8,1.2,0.43
BA-Filadélfia,2020-06-26,nowcast,1,0.5,1.5,0.8,1.2,0.46
BA-Filadélfia,2020-06-27,nowcast,1,0.5,1.6,0.8,1.2,0.49
BA-Filadélfia,2020-06-28,nowcast,1,0.6,1.5,0.8,1.1,0.53
BA-Filadélfia,2020-06-29,nowcast,1,0.5,1.4,0.8,1.1,0.55
BA-Filadélfia,2020-06-30,nowcast,1,0.5,1.3,0.8,1.1,0.55
BA-Filadélfia,2020-07-01,nowcast,1,0.5,1.4,0.8,1.1,0.49
BA-Filadélfia,2020-07-02,nowcast,1,0.4,1.5,0.7,1.1,0.55
BA-Filadélfia,2020-07-03,nowcast,1,0.5,1.4,0.8,1.1,0.54
BA-Filadélfia,2020-07-04,nowcast,1,0.4,1.5,0.7,1.1,0.56
BA-Filadélfia,2020-07-05,nowcast,1,0.6,1.4,0.7,1.1,0.54
BA-Filadélfia,2020-07-06,nowcast,1,0.5,1.6,0.8,1.2,0.47
BA-Filadélfia,2020-07-07,nowcast,1,0.5,1.5,0.8,1.1,0.51
BA-Filadélfia,2020-07-08,nowcast,1,0.5,1.6,0.7,1.2,0.51
BA-Filadélfia,2020-07-09,nowcast,1,0.5,1.5,0.8,1.1,0.54
BA-Filadélfia,2020-07-10,nowcast,1,0.5,1.5,0.8,1.1,0.48
BA-Filadélfia,2020-07-11,nowcast,1,0.6,1.6,0.7,1.1,0.48
BA-Filadélfia,2020-07-12,nowcast,1,0.6,1.5,0.8,1.2,0.45
BA-Filadélfia,2020-07-13,nowcast,1.1,0.6,1.7,0.9,1.3,0.37
BA-Filadélfia,2020-07-14,nowcast,1.1,0.6,1.7,0.8,1.2,0.36
BA-Filadélfia,2020-07-15,nowcast,1.1,0.5,1.7,0.9,1.4,0.32
BA-Filadélfia,2020-07-16,nowcast,1.1,0.5,1.7,0.9,1.3,0.34
BA-Filadélfia,2020-07-17,nowcast,1.1,0.7,1.7,0.9,1.3,0.34
BA-Filadélfia,2020-07-18,nowcast,1.1,0.6,1.7,0.9,1.2,0.33
BA-Filadélfia,2020-07-19,nowcast,1.1,0.5,1.6,0.8,1.2,0.42
BA-Filadélfia,2020-07-20,nowcast,1.1,0.7,1.7,0.8,1.2,0.38
BA-Filadélfia,2020-07-21,nowcast,1,0.5,1.5,0.8,1.2,0.44
BA-Filadélfia,2020-07-22,nowcast,1,0.5,1.5,0.7,1.1,0.56
BA-Filadélfia,2020-07-23,nowcast,1,0.5,1.4,0.8,1.1,0.59
BA-Filadélfia,2020-07-24,nowcast,0.9,0.4,1.3,0.7,1,0.66
BA-Filadélfia,2020-07-25,nowcast,0.9,0.5,1.4,0.7,1.1,0.67
BA-Filadélfia,2020-07-26,nowcast,0.9,0.3,1.3,0.7,1.1,0.69
BA-Filadélfia,2020-07-27,nowcast,0.8,0.4,1.3,0.5,0.9,0.78
BA-Filadélfia,2020-07-28,nowcast,0.8,0.4,1.2,0.6,0.9,0.81
BA-Filadélfia,2020-07-29,nowcast,0.7,0.3,1.2,0.5,0.9,0.82
BA-Filadélfia,2020-07-30,nowcast,0.7,0.2,1.1,0.5,0.8,0.85
BA-Filadélfia,2020-07-31,nowcast,0.7,0.3,1.2,0.5,0.8,0.81
BA-Filadélfia,2020-08-01,nowcast,0.8,0.3,1.4,0.6,1,0.75
BA-Filadélfia,2020-08-02,nowcast,0.8,0.2,1.4,0.6,1,0.72
BA-Filadélfia,2020-08-03,nowcast,0.9,0.3,1.6,0.5,1,0.59
BA-Filadélfia,2020-08-04,nowcast,0.9,0.3,1.6,0.6,1.1,0.58
BA-Filadélfia,2020-08-05,nowcast,1,0.4,1.9,0.6,1.1,0.51
BA-Filadélfia,2020-08-06,nowcast,1,0.4,1.8,0.7,1.2,0.48
BA-Filadélfia,2020-08-07,nowcast,1,0.3,1.6,0.7,1.2,0.44
BA-Filadélfia,2020-08-08,nowcast,1.1,0.5,1.8,0.9,1.3,0.38
BA-Filadélfia,2020-08-09,nowcast,1,0.4,1.8,0.8,1.3,0.45
BA-Filadélfia,2020-08-10,nowcast,1.1,0.4,1.7,0.8,1.3,0.41
BA-Filadélfia,2020-08-11,nowcast,1.1,0.3,1.8,0.8,1.3,0.4
BA-Filadélfia,2020-08-12,nowcast,1.2,0.4,2,0.8,1.4,0.34
BA-Filadélfia,2020-08-13,nowcast,1.2,0.2,2.2,0.9,1.5,0.3
BA-Filadélfia,2020-08-14,forecast,1.2,0.4,2.2,0.8,1.5,0.36
BA-Filadélfia,2020-08-15,forecast,1.2,0.2,2.4,0.8,1.6,0.36
BA-Filadélfia,2020-08-16,forecast,1.2,0,2.2,0.9,1.7,0.37
BA-Filadélfia,2020-08-17,forecast,1.2,0,2.2,0.8,1.7,0.36
BA-Filadélfia,2020-08-18,forecast,1.2,0,2.2,0.6,1.5,0.38
BA-Filadélfia,2020-08-19,forecast,1.2,0,2.2,0.7,1.6,0.36
BA-Filadélfia,2020-08-20,forecast,1.2,0,2.3,0.7,1.7,0.38
BA-Filadélfia,2020-08-21,forecast,1.2,0,2.3,0.7,1.6,0.42
BA-Filadélfia,2020-08-22,forecast,1.1,0,2.2,0.8,1.8,0.43
BA-Filadélfia,2020-08-23,forecast,1.2,0,2.5,0.4,1.5,0.42
BA-Filadélfia,2020-08-24,forecast,1.2,0,2.5,0.6,1.6,0.41
BA-Filadélfia,2020-08-25,forecast,1.2,0,2.5,0.4,1.5,0.4
BA-Filadélfia,2020-08-26,forecast,1.3,0,2.4,0.5,1.7,0.41
BA-Filadélfia,2020-08-27,forecast,1.3,0,2.5,0.7,1.9,0.38
BA-Gentio do Ouro,2020-06-24,nowcast,1.2,0.4,2,0.8,1.4,0.33
BA-Gentio do Ouro,2020-06-25,nowcast,1.2,0.6,2,0.9,1.4,0.26
BA-Gentio do Ouro,2020-06-26,nowcast,1.2,0.5,1.8,1,1.4,0.23
BA-Gentio do Ouro,2020-06-27,nowcast,1.3,0.6,2,1,1.6,0.23
BA-Gentio do Ouro,2020-06-28,nowcast,1.2,0.7,2,0.9,1.4,0.23
BA-Gentio do Ouro,2020-06-29,nowcast,1.3,0.8,1.9,1,1.5,0.22
BA-Gentio do Ouro,2020-06-30,nowcast,1.2,0.6,1.8,1,1.4,0.23
BA-Gentio do Ouro,2020-07-01,nowcast,1.2,0.6,1.8,0.9,1.5,0.31
BA-Gentio do Ouro,2020-07-02,nowcast,1.2,0.6,1.8,0.9,1.4,0.3
BA-Gentio do Ouro,2020-07-03,nowcast,1.1,0.6,1.7,0.9,1.4,0.33
BA-Gentio do Ouro,2020-07-04,nowcast,1.1,0.5,1.6,0.8,1.2,0.39
BA-Gentio do Ouro,2020-07-05,nowcast,1.1,0.5,1.6,0.9,1.3,0.41
BA-Gentio do Ouro,2020-07-06,nowcast,1,0.5,1.5,0.8,1.2,0.48
BA-Gentio do Ouro,2020-07-07,nowcast,0.9,0.4,1.4,0.7,1.1,0.62
BA-Gentio do Ouro,2020-07-08,nowcast,0.9,0.4,1.4,0.7,1.1,0.66
BA-Gentio do Ouro,2020-07-09,nowcast,0.8,0.3,1.3,0.6,0.9,0.77
BA-Gentio do Ouro,2020-07-10,nowcast,0.8,0.3,1.2,0.5,0.9,0.78
BA-Gentio do Ouro,2020-07-11,nowcast,0.7,0.2,1.2,0.4,0.8,0.79
BA-Gentio do Ouro,2020-07-12,nowcast,0.8,0.2,1.3,0.6,1,0.75
BA-Gentio do Ouro,2020-07-13,nowcast,0.8,0.3,1.5,0.6,1,0.71
BA-Gentio do Ouro,2020-07-14,nowcast,0.8,0.2,1.4,0.6,1,0.68
BA-Gentio do Ouro,2020-07-15,nowcast,0.9,0.3,1.7,0.5,1,0.64
BA-Gentio do Ouro,2020-07-16,nowcast,0.9,0.4,1.7,0.6,1.1,0.57
BA-Gentio do Ouro,2020-07-17,nowcast,0.9,0.4,1.6,0.6,1,0.63
BA-Gentio do Ouro,2020-07-18,nowcast,0.9,0.4,1.5,0.6,1.1,0.57
BA-Gentio do Ouro,2020-07-19,nowcast,0.9,0.3,1.6,0.7,1.1,0.61
BA-Gentio do Ouro,2020-07-20,nowcast,0.9,0.2,1.5,0.6,1.1,0.64
BA-Gentio do Ouro,2020-07-21,nowcast,0.7,0.1,1.2,0.6,1,0.79
BA-Gentio do Ouro,2020-07-22,nowcast,0.6,0.1,1.1,0.4,0.8,0.86
BA-Gentio do Ouro,2020-07-23,nowcast,0.5,0.1,1,0.2,0.7,0.91
BA-Gentio do Ouro,2020-07-24,nowcast,0.5,0,1,0.2,0.6,0.92
BA-Gentio do Ouro,2020-07-25,nowcast,0.4,0,1,0.2,0.6,0.89
BA-Gentio do Ouro,2020-07-26,nowcast,0.5,0,1.1,0.2,0.6,0.87
BA-Gentio do Ouro,2020-07-27,nowcast,0.5,0,1.3,0.1,0.5,0.84
BA-Gentio do Ouro,2020-07-28,nowcast,0.5,0,1.4,0.1,0.5,0.82
BA-Gentio do Ouro,2020-07-29,nowcast,0.6,0,1.7,0,0.6,0.74
BA-Gentio do Ouro,2020-07-30,nowcast,0.7,0,2,0.1,0.7,0.68
BA-Gentio do Ouro,2020-07-31,nowcast,0.8,0,2.2,0.1,0.8,0.62
BA-Gentio do Ouro,2020-08-01,nowcast,0.9,0,2.6,0.2,1,0.55
BA-Gentio do Ouro,2020-08-02,nowcast,1,0,2.8,0.2,1.1,0.51
BA-Gentio do Ouro,2020-08-03,nowcast,1.2,0,3.1,0.4,1.4,0.41
BA-Gentio do Ouro,2020-08-04,nowcast,1.3,0,3.2,0.4,1.5,0.35
BA-Gentio do Ouro,2020-08-05,nowcast,1.3,0.1,2.7,0.6,1.6,0.33
BA-Gentio do Ouro,2020-08-06,nowcast,1.5,0,2.8,0.6,1.6,0.27
BA-Gentio do Ouro,2020-08-07,nowcast,1.4,0.1,3.2,0.6,1.8,0.3
BA-Gentio do Ouro,2020-08-08,nowcast,1.4,0.1,2.9,0.8,1.8,0.28
BA-Gentio do Ouro,2020-08-09,nowcast,1.5,0.2,3.3,0.6,1.8,0.28
BA-Gentio do Ouro,2020-08-09,forecast,0.9,0.1,1.4,0.5,0.9,0.7
BA-Gentio do Ouro,2020-08-10,nowcast,1.4,0,3.5,0.5,1.5,0.27
BA-Gentio do Ouro,2020-08-10,forecast,0.9,0.1,3,0.4,1.1,0.5
BA-Gentio do Ouro,2020-08-11,nowcast,1.4,0.1,3.1,0.7,1.8,0.33
BA-Gentio do Ouro,2020-08-11,forecast,0.9,0,1.7,0.9,1.7,0.6
BA-Gentio do Ouro,2020-08-12,nowcast,1.4,0.1,2.8,0.8,1.8,0.33
BA-Gentio do Ouro,2020-08-12,forecast,0.6,0,2.9,0,0.7,0.6
BA-Gentio do Ouro,2020-08-13,nowcast,1.4,0.3,3,0.8,1.9,0.31
BA-Gentio do Ouro,2020-08-13,forecast,1,0.1,2.5,0.4,1.2,0.52
BA-Gentio do Ouro,2020-08-14,forecast,1.5,0,3.3,0,1.5,0.29
BA-Gentio do Ouro,2020-08-15,forecast,1.5,0,3.4,0.7,2.2,0.32
BA-Gentio do Ouro,2020-08-16,forecast,1.5,0,3.4,0,1.5,0.34
BA-Gentio do Ouro,2020-08-17,forecast,1.6,0,3.8,0,1.6,0.33
BA-Gentio do Ouro,2020-08-18,forecast,1.5,0,3.6,0,1.5,0.33
BA-Gentio do Ouro,2020-08-19,forecast,1.5,0,3.8,0,1.5,0.34
BA-Gentio do Ouro,2020-08-20,forecast,1.5,0,3.9,0,1.5,0.37
BA-Gentio do Ouro,2020-08-21,forecast,1.6,0,4.1,0,1.6,0.36
BA-Gentio do Ouro,2020-08-22,forecast,1.6,0,4,0,1.6,0.35
BA-Gentio do Ouro,2020-08-23,forecast,1.7,0,4.3,0,1.7,0.39
BA-Gentio do Ouro,2020-08-24,forecast,1.4,0,4.4,0,1.4,0.42
BA-Gentio do Ouro,2020-08-25,forecast,1.6,0,4.3,0,1.7,0.39
BA-Gentio do Ouro,2020-08-26,forecast,1.6,0,4.6,0,1.6,0.37
BA-Gentio do Ouro,2020-08-27,forecast,1.5,0,4.8,0,1.6,0.39
BA-Madre de Deus,2020-05-31,nowcast,1.2,0.6,1.9,1,1.4,0.27
BA-Madre de Deus,2020-06-01,nowcast,1.2,0.5,1.8,0.9,1.3,0.29
BA-Madre de Deus,2020-06-02,nowcast,1.2,0.6,1.8,0.8,1.3,0.35
BA-Madre de Deus,2020-06-03,nowcast,1.2,0.5,1.8,0.9,1.4,0.27
BA-Madre de Deus,2020-06-04,nowcast,1.2,0.7,1.9,0.9,1.3,0.27
BA-Madre de Deus,2020-06-05,nowcast,1.3,0.6,1.9,1,1.5,0.23
BA-Madre de Deus,2020-06-06,nowcast,1.3,0.8,2,1.1,1.5,0.15
